0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2223002 Switzerland - SDC Code 0 12 81 93 0 93,,,,,,,,,,,
"Reintegration of Returnee Migrant Workers Project (ReMi Phase-
I))",0,81,,2028,,2109,,,,0,2109
"371001043 Recurrent 0 78 2024 2102 0 2102
GoN Ref: Counterpart 0
2223002 Switzerland - SDC Code 0 78 2024 2102 0 2102
371001044 Capital 0 3 4 7 0 7
GoN Ref: Counterpart 0
2223002 Switzerland - SDC Code 0 3 4 7 0 7
501 MOF- Financing 0 37353 37353 412175 71363 27900 511438 548791",0,78,,2024,,2102,,,,0,2102
Livestock (Meat and Milk Purpose) Farming Credit Program,0,,,,,0,,,7500,7500,7500
"501051025 Finance 0 0 7500 7500 7500
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 7500 7500 7500",0,,,,,0,,,7500,7500,7500
132 KV and Other Transmission Line Extension,0,,,2319,,2319,107937,13790,,121727,124046
"501081015 Finance 0 2319 2319 107937 13790 121727 124046
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 252 252 100342 100342 100594
2211003 Germany - KFW Code 0 1160 1160 0 1160
2214002 India - Exim Bank Code 0 0 4420 4420 4420
2216002 Japan - JICA Code 0 0 3080 3080 3080
2222001 Norway - General Code 0 907 907 0 907
2229004 European Investment Bank Code 0 0 95 13790 13885 13885",0,,,2319,,2319,107937,13790,,121727,124046
Other 33 KV and Sub-Station Project,0,,,11649,,11649,37577,,,37577,49226
"501081035 Finance 0 11649 11649 37577 37577 49226
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 5049 5049 34577 34577 39626
2103003 WB - Trust Fund Code 0 0 3000 3000 3000
2211003 Germany - KFW Code 0 6600 6600 0 6600",0,,,11649,,11649,37577,,,37577,49226
Rahughat Hydro Power Project (32 MW),0,,,,,0,13521,,,13521,13521
"501081125 Finance 0 0 13521 13521 13521
GoN Ref: Counterpart 0
2214002 India - Exim Bank Code 0 0 13521 13521 13521",0,,,,,0,13521,,,13521,13521
Tanahu Hydro Power Project (140 m.w.),0,,,466,,466,66208,,,66208,66674
"501081135 Finance 0 466 466 66208 66208 66674
GoN Ref: Counterpart 0",0,,,466,,466,66208,,,66208,66674
19,,,,,,,,,,,
