0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 17 17 0 17,,,,,,,,,,,
Lekam Rural Municipality,0,17,39,,,56,,79,,79,135
"801073413 Recurrent 0 17 39 56 79 79 135
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 39 39 79 79 118
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,39,,,56,,79,,79,135
Dilasaini Rural Municipality,0,20,81,,,101,,164,,164,265
"801073423 Recurrent 0 20 81 101 164 164 265
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 164 164 245
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,81,,,101,,164,,164,265
Dogadakedar Rural Municipality,0,20,65,,,85,,132,,132,217
"801073433 Recurrent 0 20 65 85 132 132 217
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 65 65 132 132 197
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,65,,,85,,132,,132,217
Pancheswor Rural Municipality,0,18,50,,,68,,100,,100,168
"801073443 Recurrent 0 18 50 68 100 100 168
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 50 50 100 100 150
Code 0
2229001 EU - General Code 0 17 17 0 17
2301001 GEFMAT- General Code 0 1 1 0 1",0,18,50,,,68,,100,,100,168
Shibanath Rural Municipality,0,17,62,,,79,,124,,124,203
"801073453 Recurrent 0 17 62 79 124 124 203
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 62 62 124 124 186
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,62,,,79,,124,,124,203
Sigas Rural Municipality,0,37,81,,,118,,163,,163,281
"801073463 Recurrent 0 37 81 118 163 163 281
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 163 163 244
Code 0
2229001 EU - General Code 0 37 37 0 37",0,37,81,,,118,,163,,163,281
,,,,,,,,,,,
151,,,,,,,,,,,
