0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
Balawa Municipality,0,40,78,,,118,,156,,156,274
"801021333 Recurrent 0 40 78 118 156 156 274
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 78 78 156 156 234
Code 0
2229001 EU - General Code 0 34 34 0 34
2229002 EU - NPTF Code 0 6 6 0 6",0,40,78,,,118,,156,,156,274
Bhangaha Municipality,0,40,95,,,135,,191,,191,326
"801021343 Recurrent 0 40 95 135 191 191 326
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 95 95 191 191 286
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,95,,,135,,191,,191,326
Matihani Municipality,0,40,59,,,99,,118,,118,217
"801021353 Recurrent 0 40 59 99 118 118 217
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 59 59 118 118 177
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,59,,,99,,118,,118,217
Manra Siswa Municipality,0,41,83,,,124,,166,,166,290
"801021363 Recurrent 0 41 83 124 166 166 290
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 83 83 166 166 249
Code 0
2229001 EU - General Code 0 41 41 0 41",0,41,83,,,124,,166,,166,290
Ramgopalpur Municipality,0,41,60,,,101,,120,,120,221
"801021373 Recurrent 0 41 60 101 120 120 221
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 60 60 120 120 180
Code 0
2229001 EU - General Code 0 41 41 0 41",0,41,60,,,101,,120,,120,221
Loharpatti Municipality,0,40,83,,,123,,167,,167,290
"801021383 Recurrent 0 40 83 123 167 167 290
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 83 83 167 167 250
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,83,,,123,,167,,167,290
Ishworpur Municipality,0,20,89,,,109,,180,,180,289
,,,,,,,,,,,
55,,,,,,,,,,,
