0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 40 40 81 81 121
Code 0
2223002 Switzerland - SDC Code 0 32 32 0 32
2229001 EU - General Code 0 3 3 0 3",,,,,,,,,,,
Kanchan Rural Municipality,0,3,98,,,101,,116,,116,217
"801053063 Recurrent 0 3 98 101 116 116 217
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 40 40 0 40
2116001 School Education Sector Plan (SESP)- Pool Fund 58 58 116 116 174
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,98,,,101,,116,,116,217
Kothimai Rural Municipality,0,3,68,,,71,,136,,136,207
"801053073 Recurrent 0 3 68 71 136 136 207
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 68 68 136 136 204
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,68,,,71,,136,,136,207
Gaidahawa Rural Municipality,0,8,83,,,91,,166,,166,257
"801053083 Recurrent 0 8 83 91 166 166 257
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 83 83 166 166 249
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 5 5 0 5",0,8,83,,,91,,166,,166,257
Marchbari Rural Municipality,0,3,66,,,69,,132,,132,201
"801053093 Recurrent 0 3 66 69 132 132 201
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 66 66 132 132 198
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,66,,,69,,132,,132,201
Mayadevi Rural Municipality,0,39,76,,,115,,152,,152,267
"801053103 Recurrent 0 39 76 115 152 152 267
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 76 76 152 152 228
Code 0
2223002 Switzerland - SDC Code 0 36 36 0 36
2229001 EU - General Code 0 3 3 0 3",0,39,76,,,115,,152,,152,267
,,,,,,,,,,,
112,,,,,,,,,,,
