0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 3 3 0 3,,,,,,,,,,,
Ghiring Rural Municipality,0,20,30,,,50,,61,,61,111
"801043133 Recurrent 0 20 30 50 61 61 111
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 30 30 61 61 91
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,30,,,50,,61,,61,111
Devghat Rural Municipality,0,3,40,,,43,,81,,81,124
"801043143 Recurrent 0 3 40 43 81 81 124
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 40 40 81 81 121
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,40,,,43,,81,,81,124
Myagde Rural Municipality,0,3,25,,,28,,51,,51,79
"801043153 Recurrent 0 3 25 28 51 51 79
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 25 25 51 51 76
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,25,,,28,,51,,51,79
Bandipur Rural Municipality,0,3,39,,,42,,79,,79,121
"801043163 Recurrent 0 3 39 42 79 79 121
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 39 39 79 79 118
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,39,,,42,,79,,79,121
Ajirkot Rural Municipality,0,3,34,,,37,,68,,68,105
"801043173 Recurrent 0 3 34 37 68 68 105
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 34 34 68 68 102
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,34,,,37,,68,,68,105
Aarughat Rural Municipality,0,3,64,,,67,,128,,128,195
"801043183 Recurrent 0 3 64 67 128 128 195
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 64 64 128 128 192
Code 0",0,3,64,,,67,,128,,128,195
97,,,,,,,,,,,
