0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 101 101 204 204 305
Code 0
2229002 EU - NPTF Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 4 4 0 4",,,,,,,,,,,
Ghodaghodi Municipality,0,8,133,,,141,,270,,270,411
"801071033 Recurrent 0 8 133 141 270 270 411
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 133 133 270 270 403
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 5 5 0 5",0,8,133,,,141,,270,,270,411
Tikapur Municipality,0,4,101,,,105,,205,,205,310
"801071043 Recurrent 0 4 101 105 205 205 310
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 101 101 205 205 306
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 1 1 0 1",0,4,101,,,105,,205,,205,310
Bhajani Municipality,0,39,84,,,123,,171,,171,294
"801071053 Recurrent 0 39 84 123 171 171 294
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 84 84 171 171 255
Code 0
2229001 EU - General Code 0 39 39 0 39",0,39,84,,,123,,171,,171,294
Lamkichuha Municipality,0,4,146,,,150,,475,,475,625
"801071063 Recurrent 0 4 146 150 475 475 625
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 180 180 180
2116001 School Education Sector Plan (SESP)- Pool Fund 146 146 295 295 441
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 1 1 0 1",0,4,146,,,150,,475,,475,625
Dipayal Silgadhi Municipality,0,20,67,,,87,,2879,,2879,2966
"801071073 Recurrent 0 20 67 87 2879 2879 2966
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 2745 2745 2745
2116001 School Education Sector Plan (SESP)- Pool Fund 67 67 134 134 201
Code 0",0,20,67,,,87,,2879,,2879,2966
139,,,,,,,,,,,
