0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 46 46 93 93 139
Code 0
2229001 EU - General Code 0 17 17 0 17",,,,,,,,,,,
Lisankhupakhar Rural Municipality,0,17,30,,,47,,60,,60,107
"801033273 Recurrent 0 17 30 47 60 60 107
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 30 30 60 60 90
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,30,,,47,,60,,60,107
Sunkoshi Rural Municipality,0,17,38,,,55,,78,,78,133
"801033283 Recurrent 0 17 38 55 78 78 133
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 38 38 78 78 116
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,38,,,55,,78,,78,133
Helambu Rural Municipality,0,17,48,,,65,,97,,97,162
"801033293 Recurrent 0 17 48 65 97 97 162
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 48 48 97 97 145
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,48,,,65,,97,,97,162
Uttargaya Rural Municipality,0,3,29,,,32,,60,,60,92
"801033303 Recurrent 0 3 29 32 60 60 92
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 29 29 60 60 89
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,29,,,32,,60,,60,92
Kalika Rural Municipality,0,3,41,,,44,,82,,82,126
"801033313 Recurrent 0 3 41 44 82 82 126
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 41 41 82 82 123
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,41,,,44,,82,,82,126
Gosaikunda Rural Municipality,0,3,18,,,21,,37,,37,58
"801033323 Recurrent 0 3 18 21 37 37 58
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 18 18 37 37 55
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,18,,,21,,37,,37,58
83,,,,,,,,,,,
