0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 53 53 107 107 160
Code 0
2229001 EU - General Code 0 17 17 0 17",,,,,,,,,,,
Haripur Municipality,0,40,79,,,119,,159,,159,278
"801021463 Recurrent 0 40 79 119 159 159 278
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 79 79 159 159 238
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,79,,,119,,159,,159,278
Hariwan Municipality,0,17,157,,,174,,284,,284,458
"801021473 Recurrent 0 17 157 174 284 284 458
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 170 170 170
2103003 WB - Trust Fund Code 0 100 100 0 100
2116001 School Education Sector Plan (SESP)- Pool Fund 57 57 114 114 171
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,157,,,174,,284,,284,458
Haripurwa Municipality,0,40,107,,,147,,104,,104,251
"801021483 Recurrent 0 40 107 147 104 104 251
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 55 55 0 55
2116001 School Education Sector Plan (SESP)- Pool Fund 52 52 104 104 156
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,107,,,147,,104,,104,251
Kabilasi Municipality,0,35,83,,,118,,169,,169,287
"801021493 Recurrent 0 35 83 118 169 169 287
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 83 83 169 169 252
Code 0
2229001 EU - General Code 0 35 35 0 35",0,35,83,,,118,,169,,169,287
Garuda Municipality,0,40,96,,,136,,193,,193,329
"801021503 Recurrent 0 40 96 136 193 193 329
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 96 96 193 193 289
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,96,,,136,,193,,193,329
Gaur Municipality,0,18,70,,,88,,142,,142,230
,,,,,,,,,,,
57,,,,,,,,,,,
