0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 20 20 0 20,,,,,,,,,,,
Shikhar Municipality,0,20,84,,,104,,170,,170,274
"801071083 Recurrent 0 20 84 104 170 170 274
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 84 84 170 170 254
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,84,,,104,,170,,170,274
Kamalbazar Municipality,0,34,70,,,104,,142,,142,246
"801071093 Recurrent 0 34 70 104 142 142 246
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 70 70 142 142 212
Code 0
2229001 EU - General Code 0 34 34 0 34
2301001 GEFMAT- General Code 0 0 0 0",0,34,70,,,104,,142,,142,246
Kanchdewal Vinayak Municipality,0,40,77,,,117,,155,,155,272
"801071103 Recurrent 0 40 77 117 155 155 272
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 77 77 155 155 232
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,77,,,117,,155,,155,272
Mangelsen Municipality,0,20,69,,,89,,140,,140,229
"801071113 Recurrent 0 20 69 89 140 140 229
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 69 69 140 140 209
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,69,,,89,,140,,140,229
Sanphebagar Municipality,0,20,72,,,92,,145,,145,237
"801071123 Recurrent 0 20 72 92 145 145 237
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 72 72 145 145 217
Code 0
2229001 EU - General Code 0 20 20 0 20
2301001 GEFMAT- General Code 0 0 0 0",0,20,72,,,92,,145,,145,237
Triveni Municipality,0,32,68,,,100,,137,,137,237
"801071133 Recurrent 0 32 68 100 137 137 237
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 68 68 137 137 205
Code 0",0,32,68,,,100,,137,,137,237
140,,,,,,,,,,,
