0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 59 59 118 118 177
Code 0
2209003 Finland - Pool Fund Code 0 82 82 0 82
2229001 EU - General Code 0 41 41 0 41",,,,,,,,,,,
Chhatreswori Rural Municipality,0,38,45,123,,206,,91,,91,297
"801063363 Recurrent 0 38 45 123 206 91 91 297
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 91 91 136
Code 0
2209003 Finland - Pool Fund Code 0 123 123 0 123
2229001 EU - General Code 0 38 38 0 38",0,38,45,123,,206,,91,,91,297
Siddha Kumakh Rural Municipality,0,31,37,159,,227,,75,,75,302
"801063373 Recurrent 0 31 37 159 227 75 75 302
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 37 37 75 75 112
Code 0
2209003 Finland - Pool Fund Code 0 159 159 0 159
2229001 EU - General Code 0 31 31 0 31",0,31,37,159,,227,,75,,75,302
Tribeni Rural Municipality,0,31,36,,,67,,72,,72,139
"801063383 Recurrent 0 31 36 67 72 72 139
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 36 36 72 72 108
Code 0
2229001 EU - General Code 0 31 31 0 31",0,31,36,,,67,,72,,72,139
Darma Rural Municipality,0,35,335,220,,590,,98,,98,688
"801063393 Recurrent 0 35 335 220 590 98 98 688
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 49 49 98 98 147
Code 0
2209003 Finland - Pool Fund Code 0 220 220 0 220
2226006 UK-FCDO Code 0 286 286 0 286
2229001 EU - General Code 0 35 35 0 35",0,35,335,220,,590,,98,,98,688
Chingad Rural Municipality,0,3,41,,,44,,83,,83,127
"801063403 Recurrent 0 3 41 44 83 83 127
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 41 41 83 83 124
Code 0",0,3,41,,,44,,83,,83,127
135,,,,,,,,,,,
