0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 37 37 0 37,,,,,,,,,,,
Turmakhand Rural Municipality,0,40,81,,,121,,164,,164,285
"801073163 Recurrent 0 40 81 121 164 164 285
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 164 164 245
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,81,,,121,,164,,164,285
Bannigadhi Jaygadh Rural Municipality,0,17,32,,,49,,64,,64,113
"801073173 Recurrent 0 17 32 49 64 64 113
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 32 32 64 64 96
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,32,,,49,,64,,64,113
Mellekh Rural Municipality,0,20,73,,,93,,147,,147,240
"801073183 Recurrent 0 20 73 93 147 147 240
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 73 73 147 147 220
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,73,,,93,,147,,147,240
Ramaroshan Rural Municipality,0,40,70,,,110,,142,,142,252
"801073193 Recurrent 0 40 70 110 142 142 252
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 70 70 142 142 212
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,70,,,110,,142,,142,252
Gaumul Rural Municipality,0,31,46,,,77,,94,,94,171
"801073203 Recurrent 0 31 46 77 94 94 171
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 46 46 94 94 140
Code 0
2229001 EU - General Code 0 31 31 0 31",0,31,46,,,77,,94,,94,171
Khaptad Chededaha Rural Municipality,0,34,69,,,103,,139,,139,242
"801073213 Recurrent 0 34 69 103 139 139 242
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 69 69 139 139 208
Code 0
2229001 EU - General Code 0 34 34 0 34",0,34,69,,,103,,139,,139,242
Jagannath Rural Municipality,0,30,27,,,57,,55,,55,112
,,,,,,,,,,,
147,,,,,,,,,,,
