0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 5199 5199 5199",,,,,,,,,,,
Provincial and Local Road Improvement Program,0,,,,,0,30,973,,1003,1003
"347021123 Recurrent 0 0 30 82 112 112
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 30 30 30
2103001 IDA - General Code 0 0 82 82 82
347021124 Capital 0 0 891 891 891
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 891 891 891
350 Ministry of Education, Science and Technology 0 1679 7250 11069 19998 74 38592 38666 58664",0,,,,,0,30,82,,112,112
"Ministry of Education, Science and Technology",0,,5938,2130,,8068,74,13619,,13693,21761
"350000113 Recurrent 0 0 99 99 99
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 99 99 99
350000114 Capital 0 5938 2130 8068 74 13520 13594 21662
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 45 2130 2175 11009 11009 13184
2111501 Global Partnership For Education Code 0 2920 2920 0 2920
2214001 India - General Code 0 2973 2973 0 2973
2216002 Japan - JICA Code 0 0 74 2511 2585 2585",0,,,,,0,,99,,99,99
Education for All - Child Development Program,0,98,,,,98,,,,0,98
"350001023 Recurrent 0 98 98 0 98
GoN Ref: Counterpart 0
2109011 UNICEF Code 0 98 98 0 98",0,98,,,,98,,,,0,98
School Education Sector Plan ( Central Level),0,,1312,,,1312,,2645,,2645,3957
"350011013 Recurrent 0 1265 1265 2552 2552 3817
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 1265 1265 2552 2552 3817
Code 0
350011014 Capital 0 47 47 93 93 140
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 47 47 93 93 140
Code 0",0,,1265,,,1265,,2552,,2552,3817
Nurturing Excellence of Higher Education Program,0,,,,,0,,22328,,22328,22328
"350211023 Recurrent 0 0 22328 22328 22328
GoN Ref: Counterpart 0",0,,,,,0,,22328,,22328,22328
14,,,,,,,,,,,
