0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 130 130 263 263 393
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 0 0 0",,,,,,,,,,,
Mahakali Municipality,0,8,50,,,58,,100,,100,158
"801071323 Recurrent 0 8 50 58 100 100 158
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 50 50 100 100 150
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 5 5 0 5",0,8,50,,,58,,100,,100,158
Suklapaht Rural Municipality,0,3,71,,,74,,142,,142,216
"801071333 Recurrent 0 3 71 74 142 142 216
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 71 71 142 142 213
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,71,,,74,,142,,142,216
Kailari Rural Municipality,0,40,77,,,117,,156,,156,273
"801073013 Recurrent 0 40 77 117 156 156 273
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 77 77 156 156 233
Code 0
2229001 EU - General Code 0 39 39 0 39
2301001 GEFMAT- General Code 0 1 1 0 1",0,40,77,,,117,,156,,156,273
Chure Rural Municipality,0,30,75,,,105,,152,,152,257
"801073023 Recurrent 0 30 75 105 152 152 257
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 75 75 152 152 227
Code 0
2229001 EU - General Code 0 30 30 0 30",0,30,75,,,105,,152,,152,257
Janaki Rural Municipality,0,30,60,,,90,,2495,,2495,2585
"801073033 Recurrent 0 30 60 90 2495 2495 2585
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 2376 2376 2376
2116001 School Education Sector Plan (SESP)- Pool Fund 60 60 119 119 179
Code 0
2229001 EU - General Code 0 30 30 0 30",0,30,60,,,90,,2495,,2495,2585
,,,,,,,,,,,
144,,,,,,,,,,,
