0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 61 61 123 123 184
Code 0
2229001 EU - General Code 0 20 20 0 20",,,,,,,,,,,
Shailyashikar Municipality,0,19,79,,,98,,160,,160,258
"801071203 Recurrent 0 19 79 98 160 160 258
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 79 79 160 160 239
Code 0
2229001 EU - General Code 0 19 19 0 19",0,19,79,,,98,,160,,160,258
Dashrathchand Municipality,0,20,71,,,91,,144,,144,235
"801071213 Recurrent 0 20 71 91 144 144 235
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 71 71 144 144 215
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,71,,,91,,144,,144,235
Patan Municipality,0,20,85,,,105,,171,,171,276
"801071223 Recurrent 0 20 85 105 171 171 276
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 85 85 171 171 256
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,85,,,105,,171,,171,276
Purchaudi Municipality,0,20,114,,,134,,231,,231,365
"801071233 Recurrent 0 20 114 134 231 231 365
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 114 114 231 231 345
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,114,,,134,,231,,231,365
Melauli Municipality,0,19,63,,,82,,126,,126,208
"801071243 Recurrent 0 19 63 82 126 126 208
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 63 63 126 126 189
Code 0
2229001 EU - General Code 0 18 18 0 18
2301001 GEFMAT- General Code 0 1 1 0 1",0,19,63,,,82,,126,,126,208
Amargadhi Municipality,0,20,56,,,76,,294,,294,370
"801071253 Recurrent 0 20 56 76 294 294 370
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 180 180 180",0,20,56,,,76,,294,,294,370
142,,,,,,,,,,,
