0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2209003 Finland - Pool Fund Code 0 79 79 0 79
2226006 UK-FCDO Code 0 247 247 0 247
2229001 EU - General Code 0 36 36 0 36
2229002 EU - NPTF Code 0 3 3 0 3",,,,,,,,,,,
Soru Rural Municipality,0,30,347,,,377,,152,,152,529
"801063033 Recurrent 0 30 347 377 152 152 529
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 75 75 152 152 227
Code 0
2226006 UK-FCDO Code 0 272 272 0 272
2229001 EU - General Code 0 30 30 0 30
2301001 GEFMAT- General Code 0 0 0 0",0,30,347,,,377,,152,,152,529
Kaike Rural Municipality,0,30,261,,,291,,33,,33,324
"801063043 Recurrent 0 30 261 291 33 33 324
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 16 16 33 33 49
Code 0
2226006 UK-FCDO Code 0 245 245 0 245
2229001 EU - General Code 0 30 30 0 30",0,30,261,,,291,,33,,33,324
Chharka Tangsong Rural Municipality,0,31,219,,,250,,12,,12,262
"801063053 Recurrent 0 31 219 250 12 12 262
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 6 6 12 12 18
Code 0
2226006 UK-FCDO Code 0 213 213 0 213
2229001 EU - General Code 0 31 31 0 31",0,31,219,,,250,,12,,12,262
Jagadulla Rural Municipality,0,31,268,,,299,,53,,53,352
"801063063 Recurrent 0 31 268 299 53 53 352
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 26 26 53 53 79
Code 0
2226006 UK-FCDO Code 0 242 242 0 242
2229001 EU - General Code 0 31 31 0 31",0,31,268,,,299,,53,,53,352
Dolpo Buddha Rural Municipality,0,30,207,,,237,,16,,16,253
"801063073 Recurrent 0 30 207 237 16 16 253
GoN Ref: Counterpart 0",0,30,207,,,237,,16,,16,253
129,,,,,,,,,,,
