0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"365001163 Recurrent 0 3688 3688 0 3688
GoN Ref: Counterpart 0
2207001 China - General Code 0 3688 3688 0 3688",0,,,3688,,3688,,,,0,3688
.,0,,,6810,,6810,,,,0,6810
"365001203 Recurrent 0 6810 6810 0 6810
GoN Ref: Counterpart 0
2209001 Finland - General Code 0 6810 6810 0 6810",0,,,6810,,6810,,,,0,6810
Local Infrastructure Support Program,0,,,7200,,7200,,,,0,7200
"365011163 Recurrent 0 7200 7200 0 7200
GoN Ref: Counterpart 0
2226006 UK-FCDO Code 0 7200 7200 0 7200
370 Ministry of Health and Population 0 3387 8050 4272 12970 28679 29101 29101 57780",0,,,7200,,7200,,,,0,7200
Paropakar Maternity Hospital,0,150,,,,150,,,,0,150
"370001033 Recurrent 0 150 150 0 150
GoN Ref: Counterpart 0
2109011 UNICEF Code 0 45 45 0 45
2305001 Gavi - General Code 0 105 105 0 105",0,150,,,,150,,,,0,150
Health Sector Reform Program,0,,1100,140,,1240,,600,,600,1840
"370001143 Recurrent 0 200 140 340 0 340
GoN Ref: Counterpart 0
2109024 WHO Code 0 140 140 0 140
2301001 GEFMAT- General Code 0 200 200 0 200
370001144 Capital 0 900 900 600 600 1500
GoN Ref: Counterpart 0
2103014 IDA Health P for R Code 0 0 600 600 600
2316001 Donor - Pool Fund-PLGSP Code 0 900 900 0 900",0,,200,140,,340,,,,0,340
Integrated Health Infrastructure Development Program,0,,6950,2000,,8950,,26001,,26001,34951
"370001164 Capital 0 6950 2000 8950 26001 26001 34951
GoN Ref: Counterpart 0
2103014 IDA Health P for R Code 0 0 26001 26001 26001
2211003 Germany - KFW Code 0 2000 2000 0 2000
2316001 Donor - Pool Fund-PLGSP Code 0 6950 6950 0 6950",0,,6950,2000,,8950,,26001,,26001,34951
Tuberculosis Control,0,635,,18,,653,,,,0,653
"370011013 Recurrent 0 635 18 653 0 653
GoN Ref: Counterpart 0
2109024 WHO Code 0 18 18 0 18",0,635,,18,,653,,,,0,653
16,,,,,,,,,,,
