0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 47 47 96 96 143
Code 0
2226006 UK-FCDO Code 0 302 302 0 302
2229001 EU - General Code 0 3 3 0 3",,,,,,,,,,,
Dhurkot Rural Municipality,0,3,49,,,52,,100,,100,152
"801053353 Recurrent 0 3 49 52 100 100 152
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 49 49 100 100 149
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,49,,,52,,100,,100,152
Madane Rural Municipality,0,3,50,,,53,,102,,102,155
"801053363 Recurrent 0 3 50 53 102 102 155
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 50 50 102 102 152
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,50,,,53,,102,,102,155
Malika Rural Municipality,0,3,371,,,374,,137,,137,511
"801053373 Recurrent 0 3 371 374 137 137 511
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 68 68 137 137 205
Code 0
2226006 UK-FCDO Code 0 303 303 0 303
2229001 EU - General Code 0 3 3 0 3",0,3,371,,,374,,137,,137,511
Ruru Rural Municipality,0,3,335,,,338,,73,,73,411
"801053383 Recurrent 0 3 335 338 73 73 411
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 36 36 73 73 109
Code 0
2226006 UK-FCDO Code 0 299 299 0 299
2229001 EU - General Code 0 3 3 0 3",0,3,335,,,338,,73,,73,411
Satyawati Rural Municipality,0,3,43,,,46,,87,,87,133
"801053393 Recurrent 0 3 43 46 87 87 133
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 43 43 87 87 130
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,43,,,46,,87,,87,133
Putha Uttarganga Rural Municipality,0,32,348,,,380,,144,,144,524
801053403 Recurrent 0 32 348 380 144 144 524,0,32,348,,,380,,144,,144,524
117,,,,,,,,,,,
