0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"801041203 Recurrent 0 3 60 63 120 120 183
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 60 60 120 120 180
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,60,,,63,,120,,120,183
Phalewas Municipality,0,3,50,,,53,,300,,300,353
"801041213 Recurrent 0 3 50 53 300 300 353
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 200 200 200
2116001 School Education Sector Plan (SESP)- Pool Fund 50 50 100 100 150
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,50,,,53,,300,,300,353
Galkot Municipality,0,3,54,,,57,,109,,109,166
"801041223 Recurrent 0 3 54 57 109 109 166
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 54 54 109 109 163
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,54,,,57,,109,,109,166
Jaimini Municipality,0,3,58,,,61,,118,,118,179
"801041233 Recurrent 0 3 58 61 118 118 179
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 58 58 118 118 176
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,58,,,61,,118,,118,179
Dhorpatan Municipality,0,3,68,,,71,,137,,137,208
"801041243 Recurrent 0 3 68 71 137 137 208
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 68 68 137 137 205
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,68,,,71,,137,,137,208
Baglung Municipality,0,3,107,,,110,,1556,,1556,1666
"801041253 Recurrent 0 3 107 110 1556 1556 1666
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 1339 1339 1339
2116001 School Education Sector Plan (SESP)- Pool Fund 107 107 217 217 324
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,107,,,110,,1556,,1556,1666
Beni Municipality,0,3,82,,,85,,166,,166,251
,,,,,,,,,,,
94,,,,,,,,,,,
