0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 3 3 0 3,,,,,,,,,,,
Nisdi Rural Municipality,0,3,52,,,55,,105,,105,160
"801053233 Recurrent 0 3 52 55 105 105 160
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 52 52 105 105 157
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,52,,,55,,105,,105,160
Purbakhola Rural Municipality,0,3,38,,,41,,77,,77,118
"801053243 Recurrent 0 3 38 41 77 77 118
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 38 38 77 77 115
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 0 0 0",0,3,38,,,41,,77,,77,118
Bagnaskali Rural Municipality,0,3,75,,,78,,61,,61,139
"801053253 Recurrent 0 3 75 78 61 61 139
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 45 45 0 45
2116001 School Education Sector Plan (SESP)- Pool Fund 30 30 61 61 91
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,75,,,78,,61,,61,139
Mathagadhi Rural Municipality,0,27,45,,,72,,92,,92,164
"801053263 Recurrent 0 27 45 72 92 92 164
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 92 92 137
Code 0
2229001 EU - General Code 0 27 27 0 27",0,27,45,,,72,,92,,92,164
Rambha Rural Municipality,0,3,46,,,49,,93,,93,142
"801053273 Recurrent 0 3 46 49 93 93 142
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 46 46 93 93 139
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,46,,,49,,93,,93,142
Ribdikot Rural Municipality,0,3,42,,,45,,85,,85,130
"801053283 Recurrent 0 3 42 45 85 85 130
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 42 42 85 85 127
Code 0",0,3,42,,,45,,85,,85,130
115,,,,,,,,,,,
