0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 3 3 0 3,,,,,,,,,,,
Chaukune Rural Municipality,0,3,71,,,74,,143,,143,217
"801063413 Recurrent 0 3 71 74 143 143 217
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 71 71 143 143 214
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 0 0 0",0,3,71,,,74,,143,,143,217
Barahatal Rural Municipality,0,40,62,,,102,,126,,126,228
"801063423 Recurrent 0 40 62 102 126 126 228
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 62 62 126 126 188
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,62,,,102,,126,,126,228
Simta Rural Municipality,0,40,317,,,357,,129,,129,486
"801063433 Recurrent 0 40 317 357 129 129 486
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 64 64 129 129 193
Code 0
2226006 UK-FCDO Code 0 253 253 0 253
2229001 EU - General Code 0 40 40 0 40",0,40,317,,,357,,129,,129,486
Kushe Rural Municipality,0,41,85,,,126,,171,,171,297
"801063443 Recurrent 0 41 85 126 171 171 297
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 85 85 171 171 256
Code 0
2229001 EU - General Code 0 41 41 0 41",0,41,85,,,126,,171,,171,297
Junichande Rural Municipality,0,40,93,126,,259,,188,,188,447
"801063453 Recurrent 0 40 93 126 259 188 188 447
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 93 93 188 188 281
Code 0
2209003 Finland - Pool Fund Code 0 126 126 0 126
2229001 EU - General Code 0 40 40 0 40",0,40,93,126,,259,,188,,188,447
Barekot Rural Municipality,0,41,336,,,377,,162,,162,539
"801063463 Recurrent 0 41 336 377 162 162 539
GoN Ref: Counterpart 0",0,41,336,,,377,,162,,162,539
136,,,,,,,,,,,
