0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"801023503 Recurrent 0 17 38 55 76 76 131
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 38 38 76 76 114
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,38,,,55,,76,,76,131
Balan-Bihul Rural Municipality,0,18,60,,,78,,121,,121,199
"801023513 Recurrent 0 18 60 78 121 121 199
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 60 60 121 121 181
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,60,,,78,,121,,121,199
Dhanauji Rural Municipality,0,35,35,,,70,,69,,69,139
"801023523 Recurrent 0 35 35 70 69 69 139
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 35 35 69 69 104
Code 0
2229001 EU - General Code 0 35 35 0 35",0,35,35,,,70,,69,,69,139
Basbariya Rural Municipality,0,40,52,,,92,,104,,104,196
"801023533 Recurrent 0 40 52 92 104 104 196
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 52 52 104 104 156
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,52,,,92,,104,,104,196
Kaudena Rural Municipality,0,40,58,,,98,,115,,115,213
"801023543 Recurrent 0 40 58 98 115 115 213
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 58 58 115 115 173
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,58,,,98,,115,,115,213
Parsa Rural Municipality,0,40,85,,,125,,70,,70,195
"801023553 Recurrent 0 40 85 125 70 70 195
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 50 50 0 50
2116001 School Education Sector Plan (SESP)- Pool Fund 35 35 70 70 105
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,85,,,125,,70,,70,195
Yemunamai Rural Municipality,0,40,54,,,94,,107,,107,201
801023563 Recurrent 0 40 54 94 107 107 201,0,40,54,,,94,,107,,107,201
70,,,,,,,,,,,
