0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 72 72 145 145 217
Code 0
2229001 EU - General Code 0 18 18 0 18",,,,,,,,,,,
Rajbiraj Municipality,0,87,82,,,169,,2602,,2602,2771
"801021043 Recurrent 0 87 82 169 2602 2602 2771
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 2436 2436 2436
2116001 School Education Sector Plan (SESP)- Pool Fund 82 82 166 166 248
Code 0
2223002 Switzerland - SDC Code 0 66 66 0 66
2229001 EU - General Code 0 21 21 0 21",0,87,82,,,169,,2602,,2602,2771
Bodebarsain Municipality,0,18,67,,,85,,135,,135,220
"801021053 Recurrent 0 18 67 85 135 135 220
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 67 67 135 135 202
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,67,,,85,,135,,135,220
Shambhunath Municipality,0,18,65,,,83,,131,,131,214
"801021063 Recurrent 0 18 65 83 131 131 214
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 65 65 131 131 196
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,65,,,83,,131,,131,214
Surunga Municipality,0,19,71,,,90,,145,,145,235
"801021073 Recurrent 0 19 71 90 145 145 235
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 71 71 145 145 216
Code 0
2229001 EU - General Code 0 12 12 0 12
2229003 EU - Pool Fund Code 0 7 7 0 7",0,19,71,,,90,,145,,145,235
Hanumannagar Kankalini Municipality,0,21,142,,,163,,113,,113,276
"801021083 Recurrent 0 21 142 163 113 113 276
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 85 85 0 85
2116001 School Education Sector Plan (SESP)- Pool Fund 57 57 113 113 170
Code 0
2229001 EU - General Code 0 21 21 0 21",0,21,142,,,163,,113,,113,276
,,,,,,,,,,,
50,,,,,,,,,,,
