0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 65 65 131 131 196
Code 0
2229001 EU - General Code 0 39 39 0 39",,,,,,,,,,,
Pokhariya Municipality,0,17,60,,,77,,120,,120,197
"801021703 Recurrent 0 17 60 77 120 120 197
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 60 60 120 120 180
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,60,,,77,,120,,120,197
Rajdevi Municipality,0,40,123,,,163,,145,,145,308
"801021713 Recurrent 0 40 123 163 145 145 308
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 50 50 0 50
2116001 School Education Sector Plan (SESP)- Pool Fund 73 73 145 145 218
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,123,,,163,,145,,145,308
Parsagadhi Municipality,0,17,67,,,84,,135,,135,219
"801021723 Recurrent 0 17 67 84 135 135 219
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 67 67 135 135 202
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,67,,,84,,135,,135,219
Bahudarmai Municipality,0,41,62,,,103,,124,,124,227
"801021733 Recurrent 0 41 62 103 124 124 227
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 62 62 124 124 186
Code 0
2229001 EU - General Code 0 41 41 0 41",0,41,62,,,103,,124,,124,227
Agnisair Krishnasawran Rural Municipality,0,18,44,,,62,,87,,87,149
"801023013 Recurrent 0 18 44 62 87 87 149
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 44 44 87 87 131
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,44,,,62,,87,,87,149
Chhinnmasta Rural Municipality,0,18,41,,,59,,82,,82,141
"801023023 Recurrent 0 18 41 59 82 82 141
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 41 41 82 82 123
Code 0",0,18,41,,,59,,82,,82,141
61,,,,,,,,,,,
