0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"801021513 Recurrent 0 18 70 88 142 142 230
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 70 70 142 142 212
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,70,,,88,,142,,142,230
Chandrapur Municipality,0,17,113,,,130,,229,,229,359
"801021523 Recurrent 0 17 113 130 229 229 359
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 113 113 229 229 342
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,113,,,130,,229,,229,359
Ishnath Municipality,0,40,75,,,115,,150,,150,265
"801021533 Recurrent 0 40 75 115 150 150 265
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 75 75 150 150 225
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,75,,,115,,150,,150,265
Katahariya Municipality,0,40,81,,,121,,162,,162,283
"801021543 Recurrent 0 40 81 121 162 162 283
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 162 162 243
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,81,,,121,,162,,162,283
Gadhimai Municipality,0,40,85,,,125,,170,,170,295
"801021553 Recurrent 0 40 85 125 170 170 295
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 85 85 170 170 255
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,85,,,125,,170,,170,295
Gajura Municipality,0,40,92,,,132,,186,,186,318
"801021563 Recurrent 0 40 92 132 186 186 318
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 92 92 186 186 278
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,92,,,132,,186,,186,318
Debahi Gonahi Municipality,0,40,74,,,114,,148,,148,262
"801021573 Recurrent 0 40 74 114 148 148 262
GoN Ref: Counterpart 0",0,40,74,,,114,,148,,148,262
58,,,,,,,,,,,
