0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2101001 ADB - General Code 0 136 136 8598 8598 8734
2109018 UN -GEF Code 0 2080 2080 0 2080
2109024 WHO Code 0 10 10 0 10
2109028 GCF/FAO Code 0 248 248 0 248
2116001 School Education Sector Plan (SESP)- Pool Fund 162 162 328 328 490
Code 0
2223002 Switzerland - SDC Code 0 1229 1229 0 1229
2301001 GEFMAT- General Code 0 30 30 0 30
2305001 Gavi - General Code 0 536 536 0 536
2307001 GAFSP Code 0 82 82 0 82
2316001 Donor - Pool Fund-PLGSP Code 0 1999 1999 0 1999",,,,,,,,,,,
Gandaki Province,0,1147,2967,10,,4124,,9104,,9104,13228
"701000143 Recurrent 0 1147 2967 10 4124 9104 9104 13228
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 547 547 8848 8848 9395
2109024 WHO Code 0 10 10 0 10
2116001 School Education Sector Plan (SESP)- Pool Fund 126 126 256 256 382
Code 0
2223002 Switzerland - SDC Code 0 784 784 0 784
2301001 GEFMAT- General Code 0 41 41 0 41
2305001 Gavi - General Code 0 322 322 0 322
2307001 GAFSP Code 0 294 294 0 294
2316001 Donor - Pool Fund-PLGSP Code 0 2000 2000 0 2000",0,1147,2967,10,,4124,,9104,,9104,13228
Lumbini Province,0,2097,6617,5,,8719,,8483,,8483,17202
"701000153 Recurrent 0 2097 6617 5 8719 8483 8483 17202
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 7255 7255 7255
2103003 WB - Trust Fund Code 0 4790 4790 0 4790
2109018 UN -GEF Code 0 308 308 0 308
2109024 WHO Code 0 5 5 0 5
2110001 IFAD Code 0 0 972 972 972
2116001 School Education Sector Plan (SESP)- Pool Fund 127 127 256 256 383
Code 0
2223002 Switzerland - SDC Code 0 1186 1186 0 1186
2301001 GEFMAT- General Code 0 50 50 0 50
2305001 Gavi - General Code 0 553 553 0 553
2316001 Donor - Pool Fund-PLGSP Code 0 1700 1700 0 1700",0,2097,6617,5,,8719,,8483,,8483,17202
Karnali Province,0,1138,4038,5,,5181,,19302,,19302,24483
,,,,,,,,,,,
23,,,,,,,,,,,
