0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"801023323 Recurrent 0 40 50 90 100 100 190
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 50 50 100 100 150
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,50,,,90,,100,,100,190
Bishnu Rural Municipality,0,39,42,,,81,,85,,85,166
"801023333 Recurrent 0 39 42 81 85 85 166
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 42 42 85 85 127
Code 0
2229001 EU - General Code 0 39 39 0 39",0,39,42,,,81,,85,,85,166
Durgabhawani Rural Municipality,0,17,81,,,98,,101,,101,199
"801023343 Recurrent 0 17 81 98 101 101 199
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 30 30 0 30
2116001 School Education Sector Plan (SESP)- Pool Fund 51 51 101 101 152
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,81,,,98,,101,,101,199
Adarsha Kotawol Rural Municipality,0,40,58,,,98,,117,,117,215
"801023353 Recurrent 0 40 58 98 117 117 215
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 58 58 117 117 175
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,58,,,98,,117,,117,215
Kkraiyamai Rural Municipality,0,17,58,,,75,,115,,115,190
"801023363 Recurrent 0 17 58 75 115 115 190
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 58 58 115 115 173
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,58,,,75,,115,,115,190
Devtal Rural Municipality,0,17,70,,,87,,80,,80,167
"801023373 Recurrent 0 17 70 87 80 80 167
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 30 30 0 30
2116001 School Education Sector Plan (SESP)- Pool Fund 40 40 80 80 120
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,70,,,87,,80,,80,167
Parwanipur Rural Municipality,0,17,32,,,49,,63,,63,112
,,,,,,,,,,,
67,,,,,,,,,,,
