0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 92 92 185 185 277
Code 0
2229001 EU - General Code 0 33 33 0 33",,,,,,,,,,,
Brindaban Municipality,0,35,85,,,120,,171,,171,291
"801021643 Recurrent 0 35 85 120 171 171 291
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 85 85 171 171 256
Code 0
2229001 EU - General Code 0 35 35 0 35",0,35,85,,,120,,171,,171,291
Kolhawi Municipality,0,21,74,,,95,,151,,151,246
"801021653 Recurrent 0 21 74 95 151 151 246
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 74 74 151 151 225
Code 0
2229001 EU - General Code 0 21 21 0 21
2301001 GEFMAT- General Code 0 0 0 0",0,21,74,,,95,,151,,151,246
Nijgadh Municipality,0,17,88,,,105,,177,,177,282
"801021663 Recurrent 0 17 88 105 177 177 282
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 88 88 177 177 265
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,88,,,105,,177,,177,282
Mahagadhimai Municipality,0,36,97,,,133,,196,,196,329
"801021673 Recurrent 0 36 97 133 196 196 329
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 97 97 196 196 293
Code 0
2229001 EU - General Code 0 36 36 0 36",0,36,97,,,133,,196,,196,329
Simraungadh Municipality,0,36,84,,,120,,168,,168,288
"801021683 Recurrent 0 36 84 120 168 168 288
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 84 84 168 168 252
Code 0
2229001 EU - General Code 0 36 36 0 36",0,36,84,,,120,,168,,168,288
Pachrauta Municipality,0,39,95,,,134,,131,,131,265
"801021693 Recurrent 0 39 95 134 131 131 265
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 30 30 0 30",0,39,95,,,134,,131,,131,265
60,,,,,,,,,,,
