0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"337011454 Capital 0 0 33122 8379 41501 41501
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 33122 8379 41501 41501",0,,,,,0,33122,8379,,41501,41501
Regional Trade Route Expansion Project,0,,,,,0,,130873,,130873,130873
"337011674 Capital 0 0 130873 130873 130873
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 130873 130873 130873",0,,,,,0,,130873,,130873,130873
Alternative Highway Development Programme,0,,,,,0,,,167313,167313,167313
"337011693 Recurrent 0 0 98 98 98
GoN Ref: Counterpart 0
2103015 IDA/DPC - SICI Code 0 0 98 98 98
337011694 Capital 0 0 167215 167215 167215
GoN Ref: Counterpart 0
2103015 IDA/DPC - SICI Code 0 0 167215 167215 167215",0,,,,,0,,,98,98,98
SASEC Highway Improvement Project Phase -II,0,,,,,0,34570,5432,,40002,40002
"337011704 Capital 0 0 34570 5432 40002 40002
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 34570 5432 40002 40002",0,,,,,0,34570,5432,,40002,40002
"Kakkarvitta-Inaruwa; Pathlaiya-NarayanghatSection of East-West
Highway",0,,,,,0,83691,16309,,100000,100000
"337011714 Capital 0 0 83691 16309 100000 100000
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 83691 16309 100000 100000",0,,,,,0,83691,16309,,100000,100000
Mirchaiya Katari Ghurmi,0,,,,,0,,,9262,9262,9262
"337011724 Capital 0 0 9262 9262 9262
GoN Ref: Counterpart 0
2101009 ADB/PBL-PFM Code 0 0 9262 9262 9262",0,,,,,0,,,9262,9262,9262
"BBIN MPA Regional Tranport and Trade Facilitation program
Nepal Phase 1",0,,,,,0,,47001,,47001,47001
"337011784 Capital 0 0 47001 47001 47001
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 47001 47001 47001",0,,,,,0,,47001,,47001,47001
ते(cid:3)ो पुल सुधार तथा संभार आयोजना (BIMP-III),0,,,,,0,,2500,,2500,2500
"337011804 Capital 0 0 2500 2500 2500
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 2500 2500 2500",0,,,,,0,,2500,,2500,2500
.,0,,,,,0,,,2000,2000,2000
11,,,,,,,,,,,
