0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 262 262 530 530 792
Code 0
2223002 Switzerland - SDC Code 0 55 55 0 55
2229001 EU - General Code 0 3 3 0 3",,,,,,,,,,,
Hetauda Sub Metropolitan City,0,113,184,,,297,,371,,371,668
"801030313 Recurrent 0 113 184 297 371 371 668
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 184 184 371 371 555
Code 0
2223002 Switzerland - SDC Code 0 110 110 0 110
2229001 EU - General Code 0 3 3 0 3",0,113,184,,,297,,371,,371,668
Kamalamai Municipality,0,17,127,,,144,,256,,256,400
"801031013 Recurrent 0 17 127 144 256 256 400
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 127 127 256 256 383
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,127,,,144,,256,,256,400
Dhudauli Municipality,0,17,132,,,149,,266,,266,415
"801031023 Recurrent 0 17 132 149 266 266 415
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 132 132 266 266 398
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,132,,,149,,266,,266,415
Manthali Municipality,0,3,81,,,84,,163,,163,247
"801031033 Recurrent 0 3 81 84 163 163 247
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 163 163 244
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,81,,,84,,163,,163,247
Ramechhap Municipality,0,3,59,,,62,,119,,119,181
"801031043 Recurrent 0 3 59 62 119 119 181
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 59 59 119 119 178
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,59,,,62,,119,,119,181
Jiri Municipality,0,10,29,,,39,,58,,58,97
801031053 Recurrent 0 10 29 39 58 58 97,0,10,29,,,39,,58,,58,97
72,,,,,,,,,,,
