0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 82 82 165 165 247
Code 0
2229001 EU - General Code 0 37 37 0 37",,,,,,,,,,,
Airawati Rural Municipality,0,17,56,,,73,,114,,114,187
"801053523 Recurrent 0 17 56 73 114 114 187
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 56 56 114 114 170
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,56,,,73,,114,,114,187
Gaumukhi Rural Municipality,0,17,82,,,99,,166,,166,265
"801053533 Recurrent 0 17 82 99 166 166 265
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 82 82 166 166 248
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,82,,,99,,166,,166,265
Jhimruk Rural Municipality,0,17,77,,,94,,156,,156,250
"801053543 Recurrent 0 17 77 94 156 156 250
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 77 77 156 156 233
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,77,,,94,,156,,156,250
Naubahini Rural Municipality,0,37,91,,,128,,185,,185,313
"801053553 Recurrent 0 37 91 128 185 185 313
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 91 91 185 185 276
Code 0
2229001 EU - General Code 0 37 37 0 37",0,37,91,,,128,,185,,185,313
Mallarani Rural Municipality,0,14,296,,,310,,85,,85,395
"801053563 Recurrent 0 14 296 310 85 85 395
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 42 42 85 85 127
Code 0
2226006 UK-FCDO Code 0 254 254 0 254
2229001 EU - General Code 0 14 14 0 14",0,14,296,,,310,,85,,85,395
Mandavi Rural Municipality,0,14,55,,,69,,113,,113,182
"801053573 Recurrent 0 14 55 69 113 113 182
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 55 55 113 113 168
Code 0",0,14,55,,,69,,113,,113,182
120,,,,,,,,,,,
