0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 88 88 177 177 265
Code 0
2229001 EU - General Code 0 17 17 0 17",,,,,,,,,,,
Gaindakot Municipality,0,17,77,,,94,,155,,155,249
"801041023 Recurrent 0 17 77 94 155 155 249
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 77 77 155 155 232
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,77,,,94,,155,,155,249
Devchuli Municipality,0,17,73,,,90,,147,,147,237
"801041033 Recurrent 0 17 73 90 147 147 237
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 73 73 147 147 220
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,73,,,90,,147,,147,237
Madhyabindu Municipality,0,17,74,,,91,,150,,150,241
"801041043 Recurrent 0 17 74 91 150 150 241
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 74 74 150 150 224
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,74,,,91,,150,,150,241
Galyang Municipality,0,3,63,,,66,,128,,128,194
"801041053 Recurrent 0 3 63 66 128 128 194
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 63 63 128 128 191
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,63,,,66,,128,,128,194
Chapakot Municipality,0,3,54,,,57,,109,,109,166
"801041063 Recurrent 0 3 54 57 109 109 166
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 54 54 109 109 163
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,54,,,57,,109,,109,166
Putalibajar Municipality,0,3,59,,,62,,1471,,1471,1533
"801041073 Recurrent 0 3 59 62 1471 1471 1533
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 1351 1351 1351
2116001 School Education Sector Plan (SESP)- Pool Fund 59 59 120 120 179
Code 0",0,3,59,,,62,,1471,,1471,1533
91,,,,,,,,,,,
