0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"801051203 Recurrent 0 3 363 366 134 134 500
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 66 66 134 134 200
Code 0
2226006 UK-FCDO Code 0 297 297 0 297
2229001 EU - General Code 0 3 3 0 3",0,3,363,,,366,,134,,134,500
Resunga Municipality,0,3,62,,,65,,125,,125,190
"801051213 Recurrent 0 3 62 65 125 125 190
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 62 62 125 125 187
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,62,,,65,,125,,125,190
Rolpa Municipality,0,17,112,,,129,,224,,224,353
"801051223 Recurrent 0 17 112 129 224 224 353
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 112 112 224 224 336
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,112,,,129,,224,,224,353
Pyuthan Municipality,0,20,97,,,117,,197,,197,314
"801051233 Recurrent 0 20 97 117 197 197 314
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 97 97 197 197 294
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,97,,,117,,197,,197,314
Sworgadwari Municipality,0,17,92,,,109,,186,,186,295
"801051243 Recurrent 0 17 92 109 186 186 295
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 92 92 186 186 278
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,92,,,109,,186,,186,295
Lamahi Municipality,0,4,92,,,96,,300,,300,396
"801051253 Recurrent 0 4 92 96 300 300 396
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 175 175 175
2103003 WB - Trust Fund Code 0 30 30 0 30
2116001 School Education Sector Plan (SESP)- Pool Fund 62 62 125 125 187
Code 0
2229001 EU - General Code 0 3 3 0 3",0,4,92,,,96,,300,,300,396
109,,,,,,,,,,,
