0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2209003 Finland - Pool Fund Code 0 125 125 0 125
2229001 EU - General Code 0 30 30 0 30",,,,,,,,,,,
Guthichaur Rural Municipality,0,30,27,,,57,,54,,54,111
"801063183 Recurrent 0 30 27 57 54 54 111
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 27 27 54 54 81
Code 0
2229001 EU - General Code 0 30 30 0 30",0,30,27,,,57,,54,,54,111
Tatopani Rural Municipality,0,33,53,,,86,,107,,107,193
"801063193 Recurrent 0 33 53 86 107 107 193
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 53 53 107 107 160
Code 0
2229001 EU - General Code 0 33 33 0 33",0,33,53,,,86,,107,,107,193
Tila Rural Municipality,0,30,274,,,304,,106,,106,410
"801063203 Recurrent 0 30 274 304 106 106 410
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 53 53 106 106 159
Code 0
2226006 UK-FCDO Code 0 221 221 0 221
2229001 EU - General Code 0 30 30 0 30",0,30,274,,,304,,106,,106,410
Patarasi Rural Municipality,0,40,43,,,83,,86,,86,169
"801063213 Recurrent 0 40 43 83 86 86 169
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 43 43 86 86 129
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,43,,,83,,86,,86,169
Sinja Rural Municipality,0,30,36,226,,292,,74,,74,366
"801063223 Recurrent 0 30 36 226 292 74 74 366
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 36 36 74 74 110
Code 0
2209003 Finland - Pool Fund Code 0 226 226 0 226
2229001 EU - General Code 0 30 30 0 30",0,30,36,226,,292,,74,,74,366
Hima Rural Municipality,0,30,58,125,,213,,118,,118,331
"801063233 Recurrent 0 30 58 125 213 118 118 331
GoN Ref: Counterpart 0",0,30,58,125,,213,,118,,118,331
132,,,,,,,,,,,
