0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2116001 School Education Sector Plan (SESP)- Pool Fund 240 240 484 484 724
Code 0
2229001 EU - General Code 0 20 20 0 20",,,,,,,,,,,
Janakpur Sub Metropolitan City,0,85,240,,,325,,2827,,2827,3152
"801020313 Recurrent 0 85 240 325 2827 2827 3152
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 2442 2442 2442
2103003 WB - Trust Fund Code 0 50 50 0 50
2116001 School Education Sector Plan (SESP)- Pool Fund 190 190 385 385 575
Code 0
2223002 Switzerland - SDC Code 0 65 65 0 65
2229001 EU - General Code 0 20 20 0 20",0,85,240,,,325,,2827,,2827,3152
Kalaiya Sub Metropolitan City,0,20,204,,,224,,412,,412,636
"801020323 Recurrent 0 20 204 224 412 412 636
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 204 204 412 412 616
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,204,,,224,,412,,412,636
Jitpur-Simara Sub Metropolitan City,0,20,145,,,165,,293,,293,458
"801020333 Recurrent 0 20 145 165 293 293 458
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 145 145 293 293 438
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,145,,,165,,293,,293,458
Kanchanrup Municipality,0,21,76,,,97,,153,,153,250
"801021013 Recurrent 0 21 76 97 153 153 250
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 76 76 153 153 229
Code 0
2229001 EU - General Code 0 21 21 0 21",0,21,76,,,97,,153,,153,250
Khadak Municipality,0,19,87,,,106,,177,,177,283
"801021023 Recurrent 0 19 87 106 177 177 283
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 87 87 177 177 264
Code 0
2229001 EU - General Code 0 19 19 0 19",0,19,87,,,106,,177,,177,283
Dakneswori Municipality,0,18,72,,,90,,145,,145,235
801021033 Recurrent 0 18 72 90 145 145 235,0,18,72,,,90,,145,,145,235
49,,,,,,,,,,,
