0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 3 3 0 3,,,,,,,,,,,
Gandaki Rural Municipality,0,15,49,,,64,,99,,99,163
"801043193 Recurrent 0 15 49 64 99 99 163
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 49 49 99 99 148
Code 0
2229001 EU - General Code 0 15 15 0 15",0,15,49,,,64,,99,,99,163
Chumnumbri Rural Municipality,0,27,45,,,72,,90,,90,162
"801043203 Recurrent 0 27 45 72 90 90 162
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 90 90 135
Code 0
2229001 EU - General Code 0 27 27 0 27",0,27,45,,,72,,90,,90,162
Dharchi Rural Municipality,0,3,45,,,48,,91,,91,139
"801043213 Recurrent 0 3 45 48 91 91 139
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 91 91 136
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,45,,,48,,91,,91,139
Bhimsenthapa Rural Municipality,0,3,43,,,46,,87,,87,133
"801043223 Recurrent 0 3 43 46 87 87 133
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 43 43 87 87 130
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,43,,,46,,87,,87,133
Shahid Lakhan Rural Municipality,0,3,44,,,47,,87,,87,134
"801043233 Recurrent 0 3 44 47 87 87 134
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 44 44 87 87 131
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,44,,,47,,87,,87,134
Siranchok Rural Municipality,0,3,38,,,41,,76,,76,117
"801043243 Recurrent 0 3 38 41 76 76 117
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 38 38 76 76 114
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,38,,,41,,76,,76,117
Barpak Sulikot Rural Municipality,0,3,46,,,49,,93,,93,142
,,,,,,,,,,,
98,,,,,,,,,,,
