0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
,,,,,,,,,,,
Priority River Basins Flood Risk Management Project,0,,2871,,,2871,418,13582,,14000,16871
"308031213 Recurrent 0 50 50 0 50
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 50 50 0 50
308031214 Capital 0 2821 2821 418 13582 14000 16821
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 2821 2821 418 13582 14000 16821",0,,50,,,50,,,,0,50
Irrigation Rehabilitation Project (Kuwait fund),0,,,,,0,294,1797,,2091,2091
"308031224 Capital 0 0 294 1797 2091 2091
GoN Ref: Counterpart 0
2218001 KFAED Code 0 0 294 1797 2091 2091",0,,,,,0,294,1797,,2091,2091
Sunkoshi-Marin Diversion Multipurpose Project,0,,,,,0,,,16904,16904,16904
"308031244 Capital 0 0 16904 16904 16904
GoN Ref: Counterpart 0
2101009 ADB/PBL-PFM Code 0 0 16904 16904 16904",0,,,,,0,,,16904,16904,16904
Mechanized Irrigation Innovation Project,0,,5358,,,5358,,26000,,26000,31358
"308031564 Capital 0 5358 5358 26000 26000 31358
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 5358 5358 26000 26000 31358
312 Ministry of Agriculture and Livestock Development 0 9542 3804 13346 19101 19101 32447",0,,5358,,,5358,,26000,,26000,31358
Food And Nutrition Security Enhancement Project,0,,8652,2980,,11632,,,,0,11632
"312001083 Recurrent 0 8573 2980 11553 0 11553
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 8573 2980 11553 0 11553
312001084 Capital 0 79 79 0 79
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 79 79 0 79",0,,8573,2980,,11553,,,,0,11553
Agriculture Sector Development Program,0,,,,,0,,147,,147,147
"312001093 Recurrent 0 0 147 147 147
GoN Ref: Counterpart 0
2110001 IFAD Code 0 0 147 147 147",0,,,,,0,,147,,147,147
Nepal Agricultural Market Development Program,0,,,802,,802,,,,0,802
"312001123 Recurrent 0 802 802 0 802
GoN Ref: Counterpart 0
2223002 Switzerland - SDC Code 0 802 802 0 802",0,,,802,,802,,,,0,802
,,,,,,,,,,,
4,,,,,,,,,,,
