0,1,2,3,4,5,6,7,8,9,10,11
178,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
28143 सवार(cid:62) साधन तथा मेिशनर औजार भाडा नेपाल सरकार नगद 6 7 5 5 0 0,,,,,,,,,,,
"331122000011004444 पपजँजँुु ीीगगतत 7755 22,,4488 22,,6644 22,,6644 00 00",,,,,,,,,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद नेपाल सरकार नगद 0 1,00 2,00 2,00 0 0
31113 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 0 3 0 0 0 0
31114 ज(cid:108)गा (cid:9)बकास काय(cid:4) नेपाल सरकार नगद 0 1 0 0 0 0
31121 सवार(cid:62) साधन नेपाल सरकार नगद 0 24 0 0 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 28 62 47 47 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 21 17 13 13 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 3 8 0 0 0 0
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 18 17 3 3 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 5 16 1 1 0 0",,,,,,,,,,,
"3311220000110055 ककृृ(cid:14)(cid:14)षष ससूचूचननाा ततथथाा (cid:32)(cid:32)ििशश(cid:96)(cid:96)णण ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम 88,,2299 1111,,6600 1100,,2288 1100,,2288 00 00 P1 22 11",,,,,,,,,,,
"331122000011005533 चचााललुु 77,,7711 1100,,6655 99,,7722 99,,7722 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 1,71 2,52 2,62 2,62 0 0
21121 पोशाक नेपाल सरकार नगद 2 4 3 3 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 5 12 22 22 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 1 2 3 3 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 1 2 1 1 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 0 4 4 4 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 8 9 7 7 0 0
22112 संचार महसलु नेपाल सरकार नगद 2 8 8 8 0 0
22211 इ(cid:66)धन (पदा(cid:9)धकार(cid:62)) नेपाल सरकार नगद 2 2 0 0 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 10 15 14 14 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 10 12 8 8 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 4 7 8 8 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 4 5 4 4 0 0
22231 (cid:9)न(cid:9)मत(cid:4) सावज(cid:4) (cid:9)नक स(cid:40)पि(cid:64)को ममत(cid:4) स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 4 5 3 3 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 8 8 7 7 0 0
22313 प(cid:52)ुतक तथा साम(cid:73)ी खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 1 3 2 2 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 38 41 33 33 0 0
22412 सूचना (cid:32)णाल(cid:62) तथा स(cid:89)टवेयर संचालन खच(cid:4) नेपाल सरकार नगद 3 23 8 8 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 24 23 28 28 0 0
22419 अ(cid:66)य सेवा श(cid:79)ुक नेपाल सरकार नगद 6 7 7 7 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 1,05 2,70 2,31 2,31 0 0",,,,,,,,,,,
,,,,,,,,,,,
