0,1,2,3,4,5,6,7,8,9,10,11
63,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 56 54 0 0 0 0
22313 प(cid:52)ुतक तथा साम(cid:73)ी खच(cid:4) नेपाल सरकार नगद 6 6 0 0 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 3 5 0 0 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 5 5 0 0 0 0
22319 अ(cid:66)य काया(cid:4)लय संचालन खच(cid:4) नेपाल सरकार नगद 2 4 0 0 0 0
22412 सूचना (cid:32)णाल(cid:62) तथा स(cid:89)टवेयर संचालन खच(cid:4) नेपाल सरकार नगद 10 9 0 0 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 2,34 2,54 0 0 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 5 10 0 0 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 1,60 1,78 0 0 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 26 27 0 0 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 4 4 0 0 0 0
22613 (cid:14)विश(cid:100) (cid:101)यि(cid:102) तथा (cid:32)(cid:9)त(cid:9)न(cid:9)ध म(cid:91)डलको (cid:85)मण खच(cid:4) नेपाल सरकार नगद 28 11 0 0 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 23 21 0 0 0 0
27312 उपदान नेपाल सरकार नगद 2 0 0 0 0 0
27313 सेवा (cid:9)नव(cid:64)ृ को संिचत (cid:14)वदा नेपाल सरकार नगद 2 0 0 0 0 0
27314 सेवा (cid:9)नव(cid:64)ृ को औषधी उपचार नेपाल सरकार नगद 3 0 0 0 0 0",,,,,,,,,,,
"330011001100111144 पपजँजँुु ीीगगतत 8866 11,,0099 00 00 00 00",,,,,,,,,,,
"31121 सवार(cid:62) साधन नेपाल सरकार नगद 0 10 0 0 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 23 29 0 0 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 32 16 0 0 0 0
31132 अनसु (cid:66)धान तथा (cid:14)वकास स(cid:40)बि(cid:66)ध खच(cid:4) नेपाल सरकार नगद 13 0 0 0 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 4 36 0 0 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 14 18 0 0 0 0",,,,,,,,,,,
"3300110011001122 उउ(cid:99)(cid:99)चच ससररककाारर(cid:62)(cid:62) वव(cid:14)(cid:14)ककलल ककााययाा(cid:4)ल(cid:4)लययहह(cid:83)(cid:83) 2299,,8877 4455,,8811 00 00 00 00 P1 00 33",,,,,,,,,,,
"330011001100112233 चचााललुु 2244,,5544 2277,,8899 00 00 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 14,47 16,02 0 0 0 0
21121 पोशाक नेपाल सरकार नगद 22 23 0 0 0 0
21131 (cid:52)थानीय भ(cid:64)ा नेपाल सरकार नगद 12 17 0 0 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 52 1,06 0 0 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 5 7 0 0 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 15 17 0 0 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 13 21 0 0 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 10 12 0 0 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 52 86 0 0 0 0
22112 संचार महसलु नेपाल सरकार नगद 26 28 0 0 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 48 53 0 0 0 0",,,,,,,,,,,
,,,,,,,,,,,
