0,1,2,3,4,5,6,7,8,9,10,11
166,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"3300880044110011 जजलल(cid:6)(cid:6)ोोतत अअननससुु (cid:66)(cid:66)धधाानन ततथथाा (cid:14)(cid:14)ववककाासस ककेे(cid:66)(cid:66)(cid:115)(cid:115) 00 1100,,7733 00 00 00 00 P1 22 22",,,,,,,,,,,
"330088004411001133 चचााललुु 00 22,,3333 00 00 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 0 1,05 0 0 0 0
21121 पोशाक नेपाल सरकार नगद 0 2 0 0 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 0 8 0 0 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 0 1 0 0 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 0 2 0 0 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 0 1 0 0 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 0 10 0 0 0 0
22112 संचार महसलु नेपाल सरकार नगद 0 4 0 0 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 0 8 0 0 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 0 7 0 0 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 0 2 0 0 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 0 3 0 0 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 0 7 0 0 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 0 2 0 0 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 0 1 0 0 0 0
22412 सूचना (cid:32)णाल(cid:62) तथा स(cid:89)टवेयर संचालन खच(cid:4) नेपाल सरकार नगद 0 6 0 0 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 0 40 0 0 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 0 18 0 0 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 0 3 0 0 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 0 1 0 0 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 0 2 0 0 0 0",,,,,,,,,,,
"330088004411001144 पपजँजँुु ीीगगतत 00 88,,4400 00 00 00 00",,,,,,,,,,,
"31132 अनसु (cid:66)धान तथा (cid:14)वकास स(cid:40)बि(cid:66)ध खच(cid:4) नेपाल सरकार नगद 0 1,08 0 0 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 0 2,31 0 0 0 0
31154 तटब(cid:66)ध तथा बाँध (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 0 45 0 0 0 0
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 0 4,46 0 0 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 0 10 0 0 0 0
3300882211 आआययोोगग 1188,,7755 2211,,9988 4411,,5511 4411,,5511 00 00",,,,,,,,,,,
"3300882211001122 जजलल ततथथाा ऊऊजजाा(cid:4) (cid:4) आआययोोगग 1177,,4444 1144,,3344 1177,,5566 1177,,5566 00 00 P1 22 22",,,,,,,,,,,
"330088221100112233 चचााललुु 55,,4488 44,,7788 55,,1133 55,,1133 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 3,24 2,95 2,84 2,84 0 0
21121 पोशाक नेपाल सरकार नगद 4 4 3 3 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 10 13 20 20 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 5 4 3 3 0 0",,,,,,,,,,,
,,,,,,,,,,,
