0,1,2,3,4,5,6,7,8,9,10,11
199,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"31159 अ(cid:66)य सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 1,35 2,80 64 64 0 0
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 6 5 0 0 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 27 35 29 29 0 0",,,,,,,,,,,
"3311220011110055 ककेेिि(cid:66)(cid:66)(cid:115)(cid:115)यय ककृृ(cid:14)(cid:14)षष (cid:32)(cid:32)ययोोगगशशााललाा ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम 55,,4499 1100,,0022 77,,9977 77,,9977 00 00 P2 22 11",,,,,,,,,,,
"331122001111005533 चचााललुु 44,,9933 77,,4488 66,,9922 66,,9922 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 1,28 1,69 1,76 1,76 0 0
21121 पोशाक नेपाल सरकार नगद 2 2 2 2 0 0
21123 औषधी उपचार खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 4 11 14 14 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 1 6 2 2 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 0 0 0 0 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 1 4 4 4 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 5 9 8 8 0 0
22112 संचार महसलु नेपाल सरकार नगद 3 6 6 6 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 16 23 20 20 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 12 12 14 14 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 3 4 4 4 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 10 14 11 11 0 0
22291 अ(cid:66)य स(cid:40)पि(cid:64)ह(cid:72)को संचालन तथा स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 1 3 1 1 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 11 11 10 10 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 1 1 2 2 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 2 14 6 6 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 0 5 0 0 0 0
22412 सूचना (cid:32)णाल(cid:62) तथा स(cid:89)टवेयर संचालन खच(cid:4) नेपाल सरकार नगद 2 2 1 1 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 1,33 1,86 48 48 0 0
22419 अ(cid:66)य सेवा श(cid:79)ुक नेपाल सरकार नगद 0 1 1,43 1,43 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 11 0 0 0 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 8 42 19 19 0 0
22521 उ(cid:94)पादन साम(cid:73)ी / सेवा खच(cid:4) नेपाल सरकार नगद 73 1,09 1,19 1,19 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 24 52 32 32 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 17 30 19 19 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 0 3 15 15 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 12 12 9 9 0 0
26211 अ(cid:66)तरा(cid:14)(cid:59)य सद(cid:52)यता श(cid:79)ुक तथा सहयोग नेपाल सरकार नगद 8 10 0 0 0 0
28142 घर भाडा नेपाल सरकार नगद 3 4 4 4 0 0",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
