0,1,2,3,4,5,6,7,8,9,10,11
134,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 1 1 0 0 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 20 25 0 0 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 4 5 0 0 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 9 11 0 0 0 0
28142 घर भाडा नेपाल सरकार नगद 57 69 0 0 0 0",,,,,,,,,,,
"330088002211001144 पपजँजँुु ीीगगतत 77,,8866 77,,8866 00 00 00 00",,,,,,,,,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद नेपाल सरकार नगद 61 27 0 0 0 0
31121 सवार(cid:62) साधन नेपाल सरकार नगद 0 11 0 0 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 2,04 2,76 0 0 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 12 12 0 0 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 2,51 2,16 0 0 0 0
31159 अ(cid:66)य सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 1,97 2,10 0 0 0 0
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 31 20 0 0 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 30 14 0 0 0 0",,,,,,,,,,,
"3300880022110022 जजललववाायय ुु(cid:32)(cid:32)ककोोपप ससमम(cid:94)(cid:94)ुुथथाानन (cid:9)(cid:9)ननममाा(cid:4)ण(cid:4)ण आआययोोजजननाा 11,,0077 22,,3344 00 00 00 00 P1 1133 22",,,,,,,,,,,
330088002211002233 चचााललुु 2233 2288 00 00 00 00,,,,,,,,,,,
"22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 2 2 0 0 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 1 1 0 0 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 1 1 0 0 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 1 1 0 0 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 17 20 0 0 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 1 2 0 0 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 0 1 0 0 0 0",,,,,,,,,,,
"330088002211002244 पपजँजँुु ीीगगतत 8844 22,,0066 00 00 00 00",,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 5 1,59 0 0 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 18 0 0 0 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 48 18 0 0 0 0
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 5 20 0 0 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 8 9 0 0 0 0
3300880033 जजलल(cid:6)(cid:6)ोोतत ततथथाा (cid:9)(cid:9)ससंचंचााइइ (cid:14)(cid:14)ववभभाागग 2266,,8866,,4499 2244,,9944,,0099 3355,,9944,,7733 2299,,5522,,3377 8877,,8800 55,,5544,,5566",,,,,,,,,,,
"3300880033001111 जजलल(cid:6)(cid:6)ोोतत ततथथाा (cid:9)(cid:9)ससंचंचााइइ (cid:14)(cid:14)ववभभाागग 1100,,6699 1111,,5555 3355,,2255 3355,,2255 00 00 P1 22 22",,,,,,,,,,,
"330088003300111133 चचााललुु 1100,,6611 1111,,4411 1111,,2222 1111,,2222 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 7,39 6,49 6,76 6,76 0 0
21121 पोशाक नेपाल सरकार नगद 9 11 9 9 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 21 47 52 52 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 6 6 3 3 0 0",,,,,,,,,,,
,,,,,,,,,,,
