0,1,2,3,4,5,6,7,8,9,10,11
106,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"3300770000001155 एएिि(cid:88)(cid:88)सससस आआययोोजजननाा ((पप(cid:14)(cid:14)हहललोो चचररणण)) 99 88,,3388 1100,,1155 22,,6655 00 77,,5500 P1 99 11",,,,,,,,,,,
330077000000115533 चचााललुु 00 4488 2277 88 00 1199,,,,,,,,,,,
"21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 0 1 1 1 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 1 2 0 0 2
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 0 1 0 0 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 2 0 0 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 0 1 1 1 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 2 2 0 0 2
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 1 2 0 0 2
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 0 0 0 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 0 16 0 0 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 20 0 0 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 0 0 3 3 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 0 8 0 0 8
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 0 0 1 1 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 0 2 0 0 2
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 1 3 0 0 3",,,,,,,,,,,
"330077000000115544 पपजँजँुु ीीगगतत 99 77,,9900 99,,8888 22,,5577 00 77,,3311",,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 0 2,78 2,15 2,15 0 0
31122 मेिशनर(cid:62) तथा औजार आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 3,76 6,46 0 0 6,46
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 9 54 42 42 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 74 85 0 0 85
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 0 3 0 0 0 0
31135 पजँु ीगत परामश(cid:4) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 0 5 0 0 0 0",,,,,,,,,,,
"3300770000110011 औऔ(cid:106)(cid:106)ोो(cid:9)(cid:9)गगकक पपूवूवाा(cid:4)ध(cid:4)धाारर (cid:14)(cid:14)ववककाासस ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम (((cid:14)(cid:14)ववशशेषेष आआ(cid:9)(cid:9)थथक(cid:4)क(cid:4) (cid:96)(cid:96)े(cid:75)े(cid:75) ससममेतेत)) 2244,,8811 9933,,5566 6655,,3300 6655,,3300 00 00 P1 99 11",,,,,,,,,,,
"330077000011001133 चचााललुु 22,,9900 22,,3300 66,,3355 66,,3355 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 39 0 46 46 0 0
21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) ए (cid:9)ड (cid:14)व/(cid:14)प (cid:14)व एल(2101004) नगद ऋण (41) 0 37 0 0 0 0
21121 पोशाक नेपाल सरकार नगद 1 0 1 1 0 0
21121 पोशाक ए (cid:9)ड (cid:14)व/(cid:14)प (cid:14)व एल(2101004) नगद ऋण (41) 0 1 0 0 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 1 2 4 4 0 0
21132 महंगी भ(cid:64)ा ए (cid:9)ड (cid:14)व/(cid:14)प (cid:14)व एल(2101004) नगद ऋण (41) 0 1 0 0 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 11 0 4 4 0 0",,,,,,,,,,,
,,,,,,,,,,,
