0,1,2,3,4,5,6,7,8,9,10,11
103,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 0 0 13 13 0 0
28142 घर भाडा नेपाल सरकार नगद 0 0 95 95 0 0",,,,,,,,,,,
330055007700111144 पपजँजँुु ीीगगतत 00 00 5511 5511 00 00,,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 0 0 25 25 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 0 0 11 11 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 0 0 15 15 0 0
330077 उउ(cid:106)(cid:106)ोोगग,, ववााििणण(cid:127)(cid:127)यय ततथथाा आआपपू(cid:9)ू(cid:9)तत (cid:4) (cid:4)मम(cid:66)(cid:66)(cid:75)(cid:75)ााललयय 44,,5555,,8877 77,,3366,,6655 88,,3311,,1111 55,,9944,,0077 88,,3355 22,,2288,,6699
3300770000 उउ(cid:106)(cid:106)ोोगग,, ववााििणण(cid:127)(cid:127)यय ततथथाा आआपपू(cid:9)ू(cid:9)तत (cid:4) (cid:4)मम(cid:66)(cid:66)(cid:75)(cid:75)ााललयय 11,,4444,,3366 33,,5588,,9933 44,,1144,,4422 22,,0011,,4455 00 22,,1122,,9977",,,,,,,,,,,
"3300770000001111 उउ(cid:106)(cid:106)ोोगग,, ववााििणण(cid:127)(cid:127)यय ततथथाा आआपप(cid:9)(cid:9)ुुतत (cid:4) (cid:4)मम(cid:66)(cid:66)(cid:75)(cid:75)ााललयय 1188,,1100 2266,,0088 2244,,8800 2244,,8800 00 00 P1 99 11",,,,,,,,,,,
"330077000000111133 चचााललुु 1177,,0066 2244,,6633 2244,,1155 2244,,1155 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 8,56 8,22 8,50 8,50 0 0
21112 पा(cid:60)र(cid:61)(cid:9)मक पदा(cid:9)धकार(cid:62) नेपाल सरकार नगद 40 78 81 81 0 0
21121 पोशाक नेपाल सरकार नगद 11 12 12 12 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 27 60 71 71 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 9 24 10 10 0 0
21141 पदा(cid:9)धकार(cid:62) बैठक भ(cid:64)ा नेपाल सरकार नगद 1 12 4 4 0 0
21142 पदा(cid:9)धकार(cid:62) अ(cid:66)य स(cid:9)ुबधा नेपाल सरकार नगद 22 22 21 21 0 0
21149 पदा(cid:9)धकार(cid:62) अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 0 1 1 1 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 4 6 15 15 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 6 6 6 6 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 28 40 26 26 0 0
22112 संचार महसलु नेपाल सरकार नगद 9 19 12 12 0 0
22211 इ(cid:66)धन (पदा(cid:9)धकार(cid:62)) नेपाल सरकार नगद 27 35 29 29 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 59 57 42 42 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 59 45 35 35 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 33 29 33 33 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 20 19 14 14 0 0
22231 (cid:9)न(cid:9)मत(cid:4) सावज(cid:4) (cid:9)नक स(cid:40)पि(cid:64)को ममत(cid:4) स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 13 0 5 5 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 58 61 44 44 0 0
22313 प(cid:52)ुतक तथा साम(cid:73)ी खच(cid:4) नेपाल सरकार नगद 1 3 1 1 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 19 32 12 12 0 0
22319 अ(cid:66)य काया(cid:4)लय संचालन खच(cid:4) नेपाल सरकार नगद 53 18 9 9 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 15 25 60 60 0 0
22412 सूचना (cid:32)णाल(cid:62) तथा स(cid:89)टवेयर संचालन खच(cid:4) नेपाल सरकार नगद 0 9 22 22 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 1,36 1,33 1,37 1,37 0 0",,,,,,,,,,,
