0,1,2,3,4,5,6,7,8,9,10,11
114,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 6 6 6 6 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 8 7 5 5 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 40 55 57 57 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 2 3 2 2 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 2 4 2 2 0 0",,,,,,,,,,,
"330077002211001144 पपजँजँुु ीीगगतत 11,,1155 77,,2233 22,,2200 22,,2200 00 00",,,,,,,,,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद नेपाल सरकार नगद 0 35 0 0 0 0
31113 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 0 0 55 55 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 46 2,22 38 38 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 1 30 70 70 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 68 4,36 57 57 0 0",,,,,,,,,,,
"3300770022110022 पपे(cid:114)े(cid:114)ोो(cid:9)(cid:9)ललययमम अअ(cid:66)(cid:66)ववेषेषणण पप(cid:60)(cid:60)ररययोोजजननाा 11,,3311 22,,8888 11,,7788 11,,7788 00 00 P1 99 33",,,,,,,,,,,
"330077002211002233 चचााललुु 11,,0033 11,,3300 11,,3333 11,,3333 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 16 21 23 23 0 0
21121 पोशाक नेपाल सरकार नगद 2 3 3 3 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 1 1 2 2 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 0 0 1 1 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 3 6 4 4 0 0
22112 संचार महसलु नेपाल सरकार नगद 1 2 1 1 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 7 11 10 10 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 8 10 13 13 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 3 6 5 5 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 8 7 8 8 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 0 1 1 1 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0
22319 अ(cid:66)य काया(cid:4)लय संचालन खच(cid:4) नेपाल सरकार नगद 0 0 2 2 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 44 43 46 46 0 0
22419 अ(cid:66)य सेवा श(cid:79)ुक नेपाल सरकार नगद 1 1 0 0 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 0 0 1 1 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 1 2 1 1 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 4 7 3 3 0 0
28142 घर भाडा नेपाल सरकार नगद 0 0 0 0 0 0
28143 सवार(cid:62) साधन तथा मेिशनर औजार भाडा नेपाल सरकार नगद 1 3 3 3 0 0",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
