0,1,2,3,4,5,6,7,8,9,10,11
31,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22529 (cid:14)व(cid:14)वध काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 2 3 3 3 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 21 20 21 21 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 21 21 22 22 0 0
22613 (cid:14)विश(cid:100) (cid:101)यि(cid:102) तथा (cid:32)(cid:9)त(cid:9)न(cid:9)ध म(cid:91)डलको (cid:85)मण खच(cid:4) नेपाल सरकार नगद 8 24 25 25 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 1,06 1,19 1,09 1,09 0 0
28212 (cid:66)या(cid:14)यक (cid:14)फता(cid:4) नेपाल सरकार नगद 36 39 0 0 0 0",,,,,,,,,,,
"220044000000111144 पपजँजँुु ीीगगतत 6666,,8888 33,,1177,,7711 11,,6699,,4422 11,,6699,,4422 00 00",,,,,,,,,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद नेपाल सरकार नगद 30,71 2,30,37 1,08,00 1,08,00 0 0
31121 सवार(cid:62) साधन नेपाल सरकार नगद 23,26 49,05 40,48 40,48 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 8,22 30,32 11,78 11,78 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 46 56 82 82 0 0
31132 अनसु (cid:66)धान तथा (cid:14)वकास स(cid:40)बि(cid:66)ध खच(cid:4) नेपाल सरकार नगद 21 0 10 10 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 3,67 3,80 71 71 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 11 1,75 1,20 1,20 0 0
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 24 77 68 68 0 0
31441 करार ल(cid:62)ज तथा लाइसे(cid:66)स ख(cid:60)रद (cid:32)ा(cid:9)(cid:103) खच(cid:4) नेपाल सरकार नगद 0 1,09 5,65 5,65 0 0",,,,,,,,,,,
"2200440000001122 ममेलेल(cid:9)(cid:9)ममललाापप पप(cid:60)(cid:60)ररषषदद 11,,6611 11,,7799 11,,4466 11,,4466 00 00 P2 00 33",,,,,,,,,,,
"220044000000112233 चचााललुु 11,,5533 11,,7711 11,,3322 11,,3322 00 00",,,,,,,,,,,
"21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 7 7 7 7 0 0
21141 पदा(cid:9)धकार(cid:62) बैठक भ(cid:64)ा नेपाल सरकार नगद 5 5 5 5 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 1 2 2 2 0 0
22112 संचार महसलु नेपाल सरकार नगद 0 1 1 1 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 5 7 4 4 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 4 4 4 4 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22291 अ(cid:66)य स(cid:40)पि(cid:64)ह(cid:72)को संचालन तथा स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 6 6 6 6 0 0
22313 प(cid:52)ुतक तथा साम(cid:73)ी खच(cid:4) नेपाल सरकार नगद 3 3 1 1 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 0 1 1 1 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 1 1 0 0 0 0
22319 अ(cid:66)य काया(cid:4)लय संचालन खच(cid:4) नेपाल सरकार नगद 2 2 2 2 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 12 12 0 0 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 52 53 51 51 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 29 36 34 34 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 4 0 0 0 0 0",,,,,,,,,,,
