0,1,2,3,4,5,6,7,8,9,10,11
83,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"3300550000110011 ससााननाा (cid:14)(cid:14)ककससाानन (cid:14)(cid:14)ववककाासस बब(cid:120)क(cid:120)क (((cid:9)(cid:9)बबिि(cid:64)(cid:64)यय ससं(cid:52)ं(cid:52)थथाा)),, (cid:14)(cid:14)वव(cid:14)(cid:14)ववधध 88,,0000 77,,6688 88,,0000 88,,0000 00 00 P2 22 11",,,,,,,,,,,
"330055000011001133 चचााललुु 88,,0000 77,,6688 88,,0000 88,,0000 00 00",,,,,,,,,,,
"25111 गै(cid:119) (cid:14)व(cid:64)ीय सं(cid:52)थानह(cid:72)लाई चाल ुसहायता नेपाल सरकार नगद 4,00 3,84 4,00 4,00 0 0
25121 (cid:14)व(cid:64)ीय सं(cid:52)थानह(cid:72)लारइ् चाल ुसहायता नेपाल सरकार नगद 4,00 3,84 4,00 4,00 0 0",,,,,,,,,,,
"3300550000110022 ललघघ ु ु(cid:14)(cid:14)ववममाा ससहहययोोगग ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम ((पपशश,,ुु बबाालल(cid:62)(cid:62),, (cid:52)(cid:52)ववाा(cid:52)(cid:52)(cid:117)(cid:117)यय )) 1133,,9955 3355,,9944 3355,,9944 3355,,9944 00 00 P1 22 11",,,,,,,,,,,
"330055000011002233 चचााललुु 1133,,9955 3355,,9944 3355,,9944 3355,,9944 00 00",,,,,,,,,,,
"25112 गै(cid:119) (cid:14)व(cid:64)ीय सं(cid:52)थानह(cid:72)लाई पूजँ ीगत सहायता नेपाल सरकार नगद 4,45 26,44 26,44 26,44 0 0
25212 गै(cid:119) (cid:14)व(cid:64)ीय (cid:101)यवसायह(cid:72)लाई पूजँ ीगत सहायता नेपाल सरकार नगद 9,50 9,50 9,50 9,50 0 0",,,,,,,,,,,
