0,1,2,3,4,5,6,7,8,9,10,11
109,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण ए (cid:9)ड (cid:14)व/(cid:14)प (cid:14)व एल(2101004) नगद ऋण (41) 0 1,36 0 0 0 0
31411 ज(cid:108)गा (cid:32)ा(cid:9)(cid:103) खच(cid:4) नेपाल सरकार नगद 7 0 1,60 1,60 0 0
31411 ज(cid:108)गा (cid:32)ा(cid:9)(cid:103) खच(cid:4) ए (cid:9)ड (cid:14)व/(cid:14)प (cid:14)व एल(2101004) नगद ऋण (41) 0 1,35 0 0 0 0",,,,,,,,,,,
"3300770000110022 औऔ(cid:106)(cid:106)ोो(cid:9)(cid:9)गगकक ललगगााननीी (cid:32)(cid:32)वव(cid:116)(cid:116)(cid:4)न(cid:4)न ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम 9944 55,,0011 22,,6644 22,,6644 00 00 P1 99 22",,,,,,,,,,,
"330077000011002233 चचााललुु 9944 55,,0011 22,,6644 22,,6644 00 00",,,,,,,,,,,
"22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 0 0 55 55 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 62 4,82 1,01 1,01 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 12 19 8 8 0 0
26423 अ(cid:66)य सं(cid:52)थालाई सशत (cid:4)पजँु ीगत अनदु ान नेपाल सरकार नगद 20 0 1,00 1,00 0 0",,,,,,,,,,,
"3300770000110033 कक(cid:91)(cid:91)ठठररोोगग (cid:9)(cid:9)ननयय(cid:66)(cid:66)(cid:75)(cid:75)णण ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम ((ससाा(cid:79)(cid:79)टट (cid:114)(cid:114)ेे(cid:9)(cid:9)डड(cid:128)(cid:128) ककपप(cid:98)(cid:98)ररेेशशनन (cid:9)(cid:9)लल(cid:9)(cid:9)ममटटेेडड)) 1144,,6699 1144,,2266 1111,,9955 1111,,9955 00 00 P1 33 22",,,,,,,,,,,
"330077000011003333 चचााललुु 1144,,6699 1144,,2266 1111,,9955 1111,,9955 00 00",,,,,,,,,,,
