0,1,2,3,4,5,6,7,8,9,10,11
90,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22112 संचार महसलु नेपाल सरकार नगद 0 1 1 1 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 5 9 8 8 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 3 6 5 5 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0
22291 अ(cid:66)य स(cid:40)पि(cid:64)ह(cid:72)को संचालन तथा स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 17 16 16 16 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 1 1 1 1 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 10 4 8 8 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 0 27 17 17 0 0
22419 अ(cid:66)य सेवा श(cid:79)ुक नेपाल सरकार नगद 16 0 0 0 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 22 22 21 21 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 5 13 6 6 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 6 8 7 7 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 8 10 8 8 0 0
28142 घर भाडा नेपाल सरकार नगद 14 14 23 23 0 0",,,,,,,,,,,
330055001100113344 पपजँजँुु ीीगगतत 44 55 1100 1100 00 00,,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 2 2 4 4 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 0 0 2 2 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 2 3 4 4 0 0",,,,,,,,,,,
"3300550011001144 ककोोषष ततथथाा ललेखेखाा (cid:9)(cid:9)ननयय(cid:66)(cid:66)(cid:75)(cid:75)कक ककााययाा(cid:4)ल(cid:4)लययहह(cid:83)(cid:83) 8844,,4433 9955,,9966 11,,0000,,6622 11,,0000,,6622 00 00 P1 00 22",,,,,,,,,,,
"330055001100114433 चचााललुु 7755,,0077 8822,,3355 8844,,5522 8844,,5522 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 39,06 42,23 43,21 43,21 0 0
21121 पोशाक नेपाल सरकार नगद 62 68 69 69 0 0
21131 (cid:52)थानीय भ(cid:64)ा नेपाल सरकार नगद 1,20 1,46 1,52 1,52 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 1,43 3,07 3,96 3,96 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 3 7 6 6 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 25 39 34 34 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 21 51 63 63 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 28 34 35 35 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 1,68 1,90 1,99 1,99 0 0
22112 संचार महसलु नेपाल सरकार नगद 1,37 1,64 1,61 1,61 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 2,83 2,90 2,92 2,92 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 2,53 2,30 2,41 2,41 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 33 46 62 62 0 0",,,,,,,,,,,
,,,,,,,,,,,
