0,1,2,3,4,5,6,7,8,9,10,11
105,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22521 उ(cid:94)पादन साम(cid:73)ी / सेवा खच(cid:4) नेपाल सरकार नगद 0 6 38 38 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 0 12 1 1 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 1 3 2 2 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0",,,,,,,,,,,
330077000000112244 पपजँजँुु ीीगगतत 1111 2277 2233 2233 00 00,,,,,,,,,,,
"31121 सवार(cid:62) साधन नेपाल सरकार नगद 0 3 0 0 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 2 19 22 22 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 2 0 1 1 0 0
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 7 5 0 0 0 0",,,,,,,,,,,
"3300770000001133 ससै(cid:9)ै(cid:9)ननकक ससाामम(cid:73)(cid:73)ीी उउ(cid:94)(cid:94)पपााददनन (cid:9)(cid:9)ननदद(cid:104)(cid:104)शशननााललयय 2244,,4499 2266,,5500 2222,,1177 2222,,1177 00 00 P1 99 33",,,,,,,,,,,
"330077000000113333 चचााललुु 1100,,2255 1111,,9999 1122,,4411 1122,,4411 00 00",,,,,,,,,,,
"21121 पोशाक नेपाल सरकार नगद 1 1 3 3 0 0
21122 खा(cid:106)ा(cid:107) नेपाल सरकार नगद 4 4 4 4 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 8 3 3 3 0 0
22112 संचार महसलु नेपाल सरकार नगद 5 5 4 4 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 13 8 6 6 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 1 1 6 6 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 4 5 3 3 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 15 29 51 51 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 21 12 12 12 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 9 23 17 17 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 2 3 1 1 0 0
22521 उ(cid:94)पादन साम(cid:73)ी / सेवा खच(cid:4) नेपाल सरकार नगद 9,29 10,97 11,23 11,23 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 2 1 3 3 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 11 7 5 5 0 0",,,,,,,,,,,
