0,1,2,3,4,5,6,7,8,9,10,11
201,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22522 काय(cid:80)(cid:4) म खच(cid:4) य ुएस एड(2227001) शोधभना(cid:4) हनु े अनदु ान (33) 0 0 0 0 0 0
22529 (cid:14)व(cid:14)वध काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 0 0 6 6 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 18 24 13 13 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) य ुएस एड(2227001) शोधभना(cid:4) हनु े अनदु ान (33) 0 0 0 0 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 1 2 3 3 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 9 10 7 7 0 0
26413 अ(cid:66)य सं(cid:52)थालाई अनदु ान— सशत(cid:4) नेपाल सरकार नगद 0 0 5 5 0 0
26413 अ(cid:66)य सं(cid:52)थालाई अनदु ान— सशत(cid:4) य ुएस एड(2227001) शोधभना(cid:4) हनु े अनदु ान (33) 0 0 0 0 0 0
26423 अ(cid:66)य सं(cid:52)थालाई सशत (cid:4)पजँु ीगत अनदु ान नेपाल सरकार नगद 2 0 0 0 0 0
26423 अ(cid:66)य सं(cid:52)थालाई सशत (cid:4)पजँु ीगत अनदु ान य ुएस एड(2227001) शोधभना(cid:4) हनु े अनदु ान (33) 0 0 0 0 0 0",,,,,,,,,,,
"331122001111006644 पपजँजँुु ीीगगतत 1111,,2200 2222,,7700 1188,,1199 1188,,1199 00 00",,,,,,,,,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद नेपाल सरकार नगद 0 1,62 0 0 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 11 2 3 3 0 0
31122 मेिशनर(cid:62) तथा औजार य ुएस एड(2227001) शोधभना(cid:4) हनु े अनदु ान (33) 0 0 0 0 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 0 0 1 1 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 5 63 40 40 0 0
31135 पजँु ीगत परामश(cid:4) य ुएस एड(2227001) शोधभना(cid:4) हनु े अनदु ान (33) 0 0 0 0 0 0
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 9,30 8,16 11,34 11,34 0 0
31156 खानेपानी संरचना (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 0 0 0 0 0 0
31159 अ(cid:66)य सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 93 11,93 6,25 6,25 0 0
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 66 14 5 5 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 15 20 11 11 0 0",,,,,,,,,,,
"3311220011110077 ररााननीी जजममरराा ककुुलल(cid:60)(cid:60)ररययाा (cid:9)(cid:9)ससचचााईई आआययोोजजननाा––(cid:32)(cid:32)णणाालल(cid:62)(cid:62) आआधध(cid:9)ु(cid:9)ुनन(cid:14)(cid:14)ककककररणण ककृृ(cid:14)(cid:14)षष ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम 1111,,7733 1111,,7733 3300,,9933 11,,0033 00 2299,,9900 P1 22 11",,,,,,,,,,,
"331122001111007733 चचााललुु 1111,,6655 1111,,4466 3300,,5588 11,,0033 00 2299,,5555",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 55 71 75 75 0 0
21121 पोशाक नेपाल सरकार नगद 1 1 1 1 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 2 5 7 7 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 0 1 1 1 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 4 2 0 0 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 0 1 1 1 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 0 2 2 2 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 0 2 0 0 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 5 2 6 0 0 6
22112 संचार महसलु नेपाल सरकार नगद 0 2 0 0 0 0
22112 संचार महसलु आई (cid:9)ड ए(2103001) शोधभना(cid:4) हनु े ऋण (43) 1 0 2 0 0 2",,,,,,,,,,,
