0,1,2,3,4,5,6,7,8,9,10,11
32,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 0 7 7 7 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 3 4 4 4 0 0
28142 घर भाडा नेपाल सरकार नगद 16 17 0 0 0 0",,,,,,,,,,,
220044000000112244 पपजँजँुु ीीगगतत 88 88 1144 1144 00 00,,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 4 4 5 5 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 4 4 9 9 0 0
2200446611 (cid:32)(cid:32)(cid:9)(cid:9)तत(cid:92)(cid:92)ाानन 99,,2211 77,,8833 99,,3399 99,,3399 00 00",,,,,,,,,,,
"2200446611001111 रराा(cid:14)(cid:14)(cid:59)(cid:59)यय (cid:66)(cid:66)ययाा(cid:14)(cid:14)ययकक (cid:32)(cid:32)(cid:9)(cid:9)तत(cid:92)(cid:92)ाानन 99,,2211 77,,8833 99,,3399 99,,3399 00 00 P2 00 33",,,,,,,,,,,
"220044661100111133 चचााललुु 66,,7711 77,,4422 88,,6666 88,,6666 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 1,84 2,27 2,53 2,53 0 0
21112 पा(cid:60)र(cid:61)(cid:9)मक पदा(cid:9)धकार(cid:62) नेपाल सरकार नगद 21 28 29 29 0 0
21121 पोशाक नेपाल सरकार नगद 3 3 4 4 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 5 8 21 21 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 5 6 7 7 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 34 38 40 40 0 0
21149 पदा(cid:9)धकार(cid:62) अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 7 11 11 11 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 9 9 12 12 0 0
22112 संचार महसलु नेपाल सरकार नगद 8 9 8 8 0 0
22211 इ(cid:66)धन (पदा(cid:9)धकार(cid:62)) नेपाल सरकार नगद 4 7 6 6 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 11 6 7 7 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 9 9 10 10 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 4 6 8 8 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 5 5 5 5 0 0
22231 (cid:9)न(cid:9)मत(cid:4) सावज(cid:4) (cid:9)नक स(cid:40)पि(cid:64)को ममत(cid:4) स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 5 5 5 5 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 18 20 23 23 0 0
22313 प(cid:52)ुतक तथा साम(cid:73)ी खच(cid:4) नेपाल सरकार नगद 5 5 5 5 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 1 2 2 2 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 10 17 19 19 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 14 26 26 26 0 0
22412 सूचना (cid:32)णाल(cid:62) तथा स(cid:89)टवेयर संचालन खच(cid:4) नेपाल सरकार नगद 2 3 3 3 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 54 60 64 64 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 1 2 2 2 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 2,01 1,82 2,38 2,38 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 3 6 5 5 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 3 3 3 3 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 6 6 6 6 0 0",,,,,,,,,,,
,,,,,,,,,,,
