0,1,2,3,4,5,6,7,8,9,10,11
138,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 7 12 13 13 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 8 14 14 14 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 1 3 3 3 0 0
22231 (cid:9)न(cid:9)मत(cid:4) सावज(cid:4) (cid:9)नक स(cid:40)पि(cid:64)को ममत(cid:4) स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 0 2 2 2 0 0
22291 अ(cid:66)य स(cid:40)पि(cid:64)ह(cid:72)को संचालन तथा स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 10 10 8 8 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 0 1 1 1 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 45 80 87 87 0 0
22419 अ(cid:66)य सेवा श(cid:79)ुक नेपाल सरकार नगद 13 12 9 9 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 5 8 6 6 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 4 5 6 6 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 4 6 4 4 0 0",,,,,,,,,,,
"330088003311004444 पपजँजँुु ीीगगतत 55,,4488 66,,8899 33,,6633 33,,6633 00 00",,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 5,40 6,87 3,59 3,59 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 4 1 1 1 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 4 1 3 3 0 0",,,,,,,,,,,
"3300880033110055 (cid:9)(cid:9)ससंचंचााइइ आआधध(cid:9)ु(cid:9)ुननकक(cid:82)(cid:82)ककररणण अअ(cid:9)(cid:9)भभवव(cid:14)ृ(cid:14)ृ(cid:116)(cid:116) आआययोोजजननाा 1188,,7711 22,,3322,,1199 11,,6600,,5544 2277,,2288 00 11,,3333,,2266 P1 22 11",,,,,,,,,,,
"330088003311005533 चचााललुु 11,,5511 33,,8844 77,,4499 44,,8822 00 22,,6677",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 72 1,40 1,46 1,46 0 0
21121 पोशाक नेपाल सरकार नगद 1 2 2 2 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 3 7 11 11 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 0 0 1 1 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा ए (cid:9)ड (cid:14)व(2101001) शोधभना(cid:4) हनु े ऋण (43) 0 0 1 0 0 1
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 0 2 0 0 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 1 3 4 4 0 0
22112 संचार महसलु नेपाल सरकार नगद 1 2 2 2 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 8 9 15 15 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) ए (cid:9)ड (cid:14)व(2101001) शोधभना(cid:4) हनु े ऋण (43) 0 1 3 0 0 3
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 1 4 11 11 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) ए (cid:9)ड (cid:14)व(2101001) शोधभना(cid:4) हनु े ऋण (43) 0 1 7 0 0 7
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 2 3 4 4 0 0
22214 वीमा तथा नवीकरण खच(cid:4) ए (cid:9)ड (cid:14)व(2101001) शोधभना(cid:4) हनु े ऋण (43) 0 1 1 0 0 1
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0",,,,,,,,,,,
,,,,,,,,,,,
