0,1,2,3,4,5,6,7,8,9,10,11
85,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 11 0 0 0 0 0
ए(2227005)
31121 सवार(cid:62) साधन (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 0 45 0 0 0 0
ए(2227005)
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 0 23 8 8 0 0
31122 मेिशनर(cid:62) तथा औजार (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 2,09 2,93 15,76 0 15,76 0
ए(2227005)
31122 मेिशनर(cid:62) तथा औजार (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस शोधभना(cid:4) हनु े अनदु ान (33) 0 5 0 0 0 0
ए(2227005)
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 0 25 0 0 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 0 10 12 0 12 0
ए(2227005)
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 48 4,88 18,97 0 18,97 0
ए(2227005)
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
31135 पजँु ीगत परामश(cid:4) (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 54,43 66,15 1,07,03 0 1,07,03 0
ए(2227005)
31151 सडक तथा पूल (cid:9)नमा(cid:4)ण (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 0 0 2,46,02 0 2,46,02 0
ए(2227005)
31153 (cid:14)व(cid:106)तु संरचना (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 0 36,00 1,29,25 1,29,25 0 0
31153 (cid:14)व(cid:106)तु संरचना (cid:9)नमा(cid:4)ण (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 94,64 3,48,76 18,58,70 0 18,58,70 0
ए(2227005)
31153 (cid:14)व(cid:106)तु संरचना (cid:9)नमा(cid:4)ण वड (cid:4)बैक - (cid:88)याट डी. डी. ओ. नगद ऋण (41) 0 0 0 0 0 0
(cid:124)यालेनस(2103016)
31157 वन तथा वातावरण संर(cid:96)ण नेपाल सरकार नगद 0 14,45 41,58 41,58 0 0
31157 वन तथा वातावरण संर(cid:96)ण (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 0 0 2,97 0 2,97 0
ए(2227005)
31411 ज(cid:108)गा (cid:32)ा(cid:9)(cid:103) खच(cid:4) नेपाल सरकार नगद 20,14 1,91,38 3,77,36 3,77,36 0 0
31441 करार ल(cid:62)ज तथा लाइसे(cid:66)स ख(cid:60)रद (cid:32)ा(cid:9)(cid:103) खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
31441 करार ल(cid:62)ज तथा लाइसे(cid:66)स ख(cid:60)रद (cid:32)ा(cid:9)(cid:103) खच(cid:4) (cid:9)म(cid:9)ल(cid:9)नयम (cid:99)याले(cid:66)ज काप(cid:98)रेशन यू एस सोझै भ(cid:102)ु ानी अनदु ान (32) 34 54 1,96 0 1,96 0
ए(2227005)",,,,,,,,,,,
"3300550000111133 आआ(cid:9)(cid:9)थथक(cid:4)क(cid:4) पपननुु(cid:83)(cid:83)(cid:94)(cid:94)थथाानन,, ररााहहतत ततथथाा ससहह(cid:9)ु(cid:9)ुललययतत ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम 55,,5500,,0000 1166,,9988,,6666 1188,,1122,,1177 1188,,1122,,1177 00 00 P1 88 11",,,,,,,,,,,
"330055000011113333 चचााललुु 55,,5500,,0000 1166,,9988,,6666 1188,,1122,,1177 1188,,1122,,1177 00 00",,,,,,,,,,,
"25211 गै(cid:119) (cid:14)व(cid:64)ीय (cid:101)यवसायह(cid:72)लाई चाल ुसहायता नेपाल सरकार नगद 0 0 3,93,30 3,93,30 0 0
25315 अ(cid:66)य सहायता नेपाल सरकार नगद 0 0 11,59,60 11,59,60 0 0
27112 अ(cid:66)य सामािजक सरु(cid:96)ा नेपाल सरकार नगद 5,50,00 16,98,66 0 0 0 0
27212 उ(cid:125)ार, राहत तथा पनु (cid:52)था(cid:4)पना खच(cid:4) नेपाल सरकार नगद 0 0 2,59,27 2,59,27 0 0",,,,,,,,,,,
"3300550000111155 ससााववज(cid:4)ज(cid:4) (cid:9)(cid:9)ननकक (cid:14)(cid:14)वव(cid:64)(cid:64)ीीयय (cid:101)(cid:101)ययवव(cid:52)(cid:52)थथाापपनन ससधधुु ाारर ककाायय(cid:80)(cid:4)(cid:80)(cid:4) मम 1144 2255,,3355 22,,0022,,7700 4444,,6677 11,,5588,,0033 00 P1 1177 22",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
