0,1,2,3,4,5,6,7,8,9,10,11
149,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
28142 घर भाडा नेपाल सरकार नगद 3 5 2 2 0 0",,,,,,,,,,,
"330088003311115544 पपजँजँुु ीीगगतत 4477,,5522 4455,,8855 8833,,7733 8833,,7733 00 00",,,,,,,,,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद नेपाल सरकार नगद 0 27 20 20 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 8 6 7 7 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 5 61 19 19 0 0
31154 तटब(cid:66)ध तथा बाँध (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 4,46 0 0 0 0 0
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 24,06 31,54 83,01 83,01 0 0
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण ए (cid:9)ड (cid:14)व/(cid:14)प (cid:14)व एल - (cid:14)प एफ नगद ऋण (41) 0 12,97 0 0 0 0
एम(2101009)(बजेट सहायता)
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण आई (cid:9)ड ए/(cid:9)ड (cid:14)प (cid:9)स - नगद ऋण (41) 50 0 0 0 0 0
(cid:9)(cid:73)ड(2103013)(बजेट सहायता)
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण आई एम एफ / ई (cid:9)स एफ(2104003) नगद ऋण (41) 17,89 0 0 0 0 0
(बजेट सहायता)
31159 अ(cid:66)य सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 15 9 10 10 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 31 31 16 16 0 0
31411 ज(cid:108)गा (cid:32)ा(cid:9)(cid:103) खच(cid:4) नेपाल सरकार नगद 2 0 0 0 0 0",,,,,,,,,,,
"3300880033111166 (cid:9)(cid:9)सस(cid:88)(cid:88)टटाा (cid:9)(cid:9)ससंचंचााइइ आआययोोजजननाा 11,,4422,,9933 11,,4422,,0066 22,,5555,,4466 22,,5555,,4466 00 00 P1 88 11",,,,,,,,,,,
"330088003311116633 चचााललुु 33,,7744 44,,2299 44,,2255 44,,2255 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 1,97 2,26 2,00 2,00 0 0
21121 पोशाक नेपाल सरकार नगद 3 3 3 3 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 7 16 17 17 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 0 0 1 1 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 18 18 16 16 0 0
22112 संचार महसलु नेपाल सरकार नगद 3 3 3 3 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 5 4 4 4 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 4 3 6 6 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 2 3 6 6 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 4 3 3 3 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 3 1 2 2 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 1,19 1,40 1,52 1,52 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 2 3 3 3 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 3 2 5 5 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 2 2 2 2 0 0",,,,,,,,,,,
"330088003311116644 पपजँजँुु ीीगगतत 11,,3399,,1199 11,,3377,,7777 22,,5511,,2211 22,,5511,,2211 00 00",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
