0,1,2,3,4,5,6,7,8,9,10,11
148,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 4 6 6 6 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 61 60 62 62 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 2 2 3 3 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 2 2 3 3 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 3 3 2 2 0 0",,,,,,,,,,,
"330088003311114444 पपजँजँुु ीीगगतत 7722,,6622 6611,,5599 5599,,3399 5599,,3399 00 00",,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 65 4,00 35 35 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 1 0 0 0 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 14 32 8 8 0 0
31154 तटब(cid:66)ध तथा बाँध (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 9,82 6,12 3,25 3,25 0 0
31154 तटब(cid:66)ध तथा बाँध (cid:9)नमा(cid:4)ण वड (cid:4)बैक - (cid:88)याट डी. डी. ओ. नगद ऋण (41) 0 0 0 0 0 0
(2103011)
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 46,41 33,89 47,98 47,98 0 0
31155 (cid:9)संचाई संरचना (cid:9)नमा(cid:4)ण वड (cid:4)बैक - (cid:88)याट डी. डी. ओ. नगद ऋण (41) 0 0 0 0 0 0
(2103011)
31161 (cid:9)न(cid:9)मत(cid:4) भवनको संरचना(cid:94)मक सधु ार खच(cid:4) नेपाल सरकार नगद 25 27 15 15 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 15,33 16,88 7,45 7,45 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण वड (cid:4)बैक - (cid:88)याट डी. डी. ओ. नगद ऋण (41) 0 0 0 0 0 0
(2103011)
31411 ज(cid:108)गा (cid:32)ा(cid:9)(cid:103) खच(cid:4) नेपाल सरकार नगद 1 11 13 13 0 0",,,,,,,,,,,
"3300880033111155 (cid:32)(cid:32)गग(cid:107)(cid:107)ाा ततथथाा बब(cid:137)(cid:137)ककाापपथथ (cid:9)(cid:9)ससंचंचााइइ आआययोोजजननाा,, ददााङङ 4488,,8888 4477,,3322 8855,,2233 8855,,2233 00 00 P1 22 22",,,,,,,,,,,
"330088003311115533 चचााललुु 11,,3366 11,,4477 11,,5500 11,,5500 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 78 79 92 92 0 0
21121 पोशाक नेपाल सरकार नगद 1 1 1 1 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 3 8 8 8 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 1 1 1 1 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 4 3 3 3 0 0
22112 संचार महसलु नेपाल सरकार नगद 2 2 1 1 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 5 6 3 3 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 8 3 2 2 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 1 2 1 1 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 3 3 2 2 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 22 26 23 23 0 0
22419 अ(cid:66)य सेवा श(cid:79)ुक नेपाल सरकार नगद 0 0 4 4 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 1 4 3 3 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 2 2 2 2 0 0",,,,,,,,,,,
,,,,,,,,,,,
