0,1,2,3,4,5,6,7,8,9,10,11
70,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"28142 घर भाडा नेपाल सरकार नगद 32 21 0 0 0 0
28143 सवार(cid:62) साधन तथा मेिशनर औजार भाडा नेपाल सरकार नगद 0 5 0 0 0 0",,,,,,,,,,,
"330011005500111144 पपजँजँुु ीीगगतत 5511 22,,5577 00 00 00 00",,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 21 88 0 0 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 14 46 0 0 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 0 61 0 0 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 0 8 0 0 0 0
31159 अ(cid:66)य सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 16 46 0 0 0 0
31171 पूजँ ीगत सधु ार खच (cid:4)सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 0 8 0 0 0 0
3300110066 सस(cid:40)(cid:40)पपिि(cid:64)(cid:64) शश(cid:14)(cid:14)ुु(cid:116)(cid:116)ककररणण अअननससुु (cid:66)(cid:66)धधाानन (cid:14)(cid:14)ववभभाागग 77,,0011 88,,4433 00 00 00 00",,,,,,,,,,,
"3300110066001111 सस(cid:40)(cid:40)पपिि(cid:64)(cid:64) शश(cid:14)(cid:14)ुु(cid:116)(cid:116)ककररणण अअननससुु (cid:66)(cid:66)धधाानन (cid:14)(cid:14)ववभभाागग 77,,0011 88,,4433 00 00 00 00 P1 00 33",,,,,,,,,,,
"330011006600111133 चचााललुु 66,,9955 88,,1111 00 00 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 3,13 3,38 0 0 0 0
21121 पोशाक नेपाल सरकार नगद 4 5 0 0 0 0
21122 खा(cid:106)ा(cid:107) नेपाल सरकार नगद 0 1 0 0 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 10 19 0 0 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 0 1 0 0 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 2 2 0 0 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 2 3 0 0 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 10 12 0 0 0 0
22112 संचार महसलु नेपाल सरकार नगद 8 9 0 0 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 32 38 0 0 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 20 22 0 0 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 5 7 0 0 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 6 7 0 0 0 0
22231 (cid:9)न(cid:9)मत(cid:4) सावज(cid:4) (cid:9)नक स(cid:40)पि(cid:64)को ममत(cid:4) स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 0 1 0 0 0 0
22291 अ(cid:66)य स(cid:40)पि(cid:64)ह(cid:72)को संचालन तथा स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 4 5 0 0 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 10 12 0 0 0 0
22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 1 1 0 0 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 14 24 0 0 0 0
22319 अ(cid:66)य काया(cid:4)लय संचालन खच(cid:4) नेपाल सरकार नगद 2 3 0 0 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 0 2 0 0 0 0
22412 सूचना (cid:32)णाल(cid:62) तथा स(cid:89)टवेयर संचालन खच(cid:4) नेपाल सरकार नगद 0 3 0 0 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 69 71 0 0 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 5 3 0 0 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 0 13 0 0 0 0",,,,,,,,,,,
