0,1,2,3,4,5,6,7,8,9,10,11
94,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"22314 इ(cid:66)धन - अ(cid:66)य (cid:32)योजन नेपाल सरकार नगद 1 10 5 5 0 0
22315 प(cid:75)प(cid:9)(cid:75)का, छपाई तथा सूचना (cid:32)काशन खच(cid:4) नेपाल सरकार नगद 23 28 22 22 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 0 21 17 17 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 43 58 53 53 0 0
22419 अ(cid:66)य सेवा श(cid:79)ुक नेपाल सरकार नगद 25 40 34 34 0 0
22511 कमच(cid:4) ार(cid:62) ता(cid:9)लम खच(cid:4) नेपाल सरकार नगद 0 13 0 0 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 43 79 21 21 0 0
22529 (cid:14)व(cid:14)वध काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 23 29 14 14 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 27 24 17 17 0 0
22612 (cid:85)मण खच(cid:4) नेपाल सरकार नगद 5 16 10 10 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 25 27 15 15 0 0
28211 राज(cid:52)व (cid:14)फता(cid:4) नेपाल सरकार नगद 0 28 8,81 8,81 0 0
28911 भैपर(cid:62) आउने चाल ुखच(cid:4) नेपाल सरकार नगद 0 0 4,00 4,00 0 0",,,,,,,,,,,
"330055003300111144 पपजँजँुु ीीगगतत 88 2255,,2299 2211,,7766 2211,,7766 00 00",,,,,,,,,,,
"31112 गैर आवासीय भवन (cid:9)नमा(cid:4)ण/ख(cid:60)रद नेपाल सरकार नगद 0 4,91 5,20 5,20 0 0
31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 5 49 3,36 3,36 0 0
31123 फ(cid:9)नच(cid:4) र तथा (cid:14)फ(cid:88)चस(cid:4) नेपाल सरकार नगद 3 57 34 34 0 0
31132 अनसु (cid:66)धान तथा (cid:14)वकास स(cid:40)बि(cid:66)ध खच(cid:4) नेपाल सरकार नगद 0 18,10 7,10 7,10 0 0
31134 क(cid:40)(cid:97)यटु र स(cid:89)टवेयर (cid:9)नमा(cid:4)ण तथा खर(cid:62)द खच(cid:4) नेपाल सरकार नगद 0 0 3,12 3,12 0 0
31135 पजँु ीगत परामश(cid:4) नेपाल सरकार नगद 0 1,22 56 56 0 0
31159 अ(cid:66)य सावज(cid:4) (cid:9)नक (cid:9)नमा(cid:4)ण नेपाल सरकार नगद 0 0 1,08 1,08 0 0
31511 भैपर(cid:62) आउने पूजँ ीगत नेपाल सरकार नगद 0 0 1,00 1,00 0 0",,,,,,,,,,,
"3300550033001122 भभ(cid:66)(cid:66)ससाारर ककााययाा(cid:4)ल(cid:4)लययहह(cid:83)(cid:83) 11,,2266,,6644 11,,2255,,8822 11,,4466,,3344 11,,4466,,3344 00 00 P1 00 33",,,,,,,,,,,
"330055003300112233 चचााललुु 11,,0055,,3355 11,,1199,,0088 11,,0066,,8833 11,,0066,,8833 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 60,80 62,52 61,25 61,25 0 0
21121 पोशाक नेपाल सरकार नगद 97 1,11 1,06 1,06 0 0
21123 औषधी उपचार खच(cid:4) नेपाल सरकार नगद 3 0 0 0 0 0
21131 (cid:52)थानीय भ(cid:64)ा नेपाल सरकार नगद 64 70 80 80 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 2,29 4,77 6,06 6,06 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 58 58 53 53 0 0
21135 कमच(cid:4) ार(cid:62) (cid:32)ो(cid:94)साहन तथा परु(cid:52)कार नेपाल सरकार नगद 0 0 1 1 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 28 42 29 29 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 12 41 56 56 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 44 58 60 60 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 2,71 2,95 3,07 3,07 0 0
22112 संचार महसलु नेपाल सरकार नगद 1,99 2,17 2,26 2,26 0 0",,,,,,,,,,,
,,,,,,,,,,,
