0,1,2,3,4,5,6,7,8,9,10,11
92,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
330055001111001133 चचााललुु 1144 00 00 00 00 00,,,,,,,,,,,
"21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 0 0 0 0 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 0 0 0 0 0 0
22112 संचार महसलु नेपाल सरकार नगद 0 0 0 0 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 2 0 0 0 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 2 0 0 0 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
22311 मसल(cid:66)द तथा काया(cid:4)लय सामा(cid:73)ी नेपाल सरकार नगद 2 0 0 0 0 0
22313 प(cid:52)ुतक तथा साम(cid:73)ी खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
22411 सेवा र परामश (cid:4)खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
22413 करार सेवा श(cid:79)ुक नेपाल सरकार नगद 4 0 0 0 0 0
22512 सीप (cid:14)वकास तथा जनचेतना ता(cid:9)लम तथा गो(cid:92)ी स(cid:40)ब(cid:66)धी खच(cid:4) नेपाल सरकार नगद 1 0 0 0 0 0
22522 काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
22529 (cid:14)व(cid:14)वध काय(cid:80)(cid:4) म खच(cid:4) नेपाल सरकार नगद 0 0 0 0 0 0
22611 अनगु मन, मू(cid:79)यांकन खच(cid:4) नेपाल सरकार नगद 1 0 0 0 0 0
22711 (cid:14)व(cid:14)वध खच(cid:4) नेपाल सरकार नगद 2 0 0 0 0 0",,,,,,,,,,,
330055001111001144 पपजँजँुु ीीगगतत 00 00 00 00 00 00,,,,,,,,,,,
"31122 मेिशनर(cid:62) तथा औजार नेपाल सरकार नगद 0 0 0 0 0 0
3300550022 ससााववज(cid:4)ज(cid:4) (cid:9)(cid:9)ननकक (cid:14)(cid:14)वव(cid:64)(cid:64) (cid:101)(cid:101)ययवव(cid:52)(cid:52)थथाापपनन तताा(cid:9)(cid:9)ललमम ककेे(cid:66)(cid:66)(cid:115)(cid:115) 77,,2222 88,,1166 77,,9922 77,,9922 00 00",,,,,,,,,,,
"3300550022001111 ससााववज(cid:4)ज(cid:4) (cid:9)(cid:9)ननकक (cid:14)(cid:14)वव(cid:64)(cid:64) (cid:101)(cid:101)ययवव(cid:52)(cid:52)थथाापपनन तताा(cid:9)(cid:9)ललमम ककेे(cid:66)(cid:66)(cid:115)(cid:115) 77,,2222 88,,1166 77,,9922 77,,9922 00 00 P1 00 11",,,,,,,,,,,
"330055002200111133 चचााललुु 66,,8800 77,,6699 77,,5588 77,,5588 00 00",,,,,,,,,,,
"21111 पा(cid:60)र(cid:61)(cid:9)मक कमच(cid:4) ार(cid:62) नेपाल सरकार नगद 2,06 2,36 2,22 2,22 0 0
21121 पोशाक नेपाल सरकार नगद 3 3 3 3 0 0
21132 महंगी भ(cid:64)ा नेपाल सरकार नगद 6 15 17 17 0 0
21134 कमच(cid:4) ार(cid:62)को बैठक भ(cid:64)ा नेपाल सरकार नगद 0 0 1 1 0 0
21139 अ(cid:66)य भ(cid:64)ा नेपाल सरकार नगद 1 1 0 0 0 0
21212 योगदानमा आधा(cid:60)रत (cid:9)नवतृ भरण तथा उपदान कोष खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
21213 योगदानमा आधा(cid:60)रत बीमा कोष खच(cid:4) नेपाल सरकार नगद 0 1 1 1 0 0
22111 पानी तथा (cid:9)बजलु (cid:62) नेपाल सरकार नगद 13 15 15 15 0 0
22112 संचार महसलु नेपाल सरकार नगद 3 11 11 11 0 0
22212 इ(cid:66)धन (काया(cid:4)लय (cid:32)योजन) नेपाल सरकार नगद 20 21 25 25 0 0
22213 सवार(cid:62) साधन ममत(cid:4) खच(cid:4) नेपाल सरकार नगद 23 29 25 25 0 0
22214 वीमा तथा नवीकरण खच(cid:4) नेपाल सरकार नगद 6 4 4 4 0 0
22221 मेिशनर(cid:62) तथा औजार ममत(cid:4) स(cid:40)भार तथा स(cid:49)ालन खच(cid:4) नेपाल सरकार नगद 10 10 10 10 0 0
22231 (cid:9)न(cid:9)मत(cid:4) सावज(cid:4) (cid:9)नक स(cid:40)पि(cid:64)को ममत(cid:4) स(cid:40)भार खच(cid:4) नेपाल सरकार नगद 5 5 8 8 0 0",,,,,,,,,,,
,,,,,,,,,,,
