0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"370011103 Recurrent 0 316 316 0 316
GoN Ref: Counterpart 0
2109011 UNICEF Code 0 12 12 0 12
2109024 WHO Code 0 304 304 0 304",0,,,316,,316,,,,0,316
"370011123 Recurrent 0 9 295 304 0 304
GoN Ref: Counterpart 0
2109024 WHO Code 0 295 295 0 295
2305001 Gavi - General Code 0 9 9 0 9",0,9,,295,,304,,,,0,304
Curative Service Programe,0,,,61,,61,,,,0,61
"370011153 Recurrent 0 61 61 0 61
GoN Ref: Counterpart 0
2109024 WHO Code 0 61 61 0 61",0,,,61,,61,,,,0,61
Nursing and Social Security Programme,0,,,88,,88,,,,0,88
"370011163 Recurrent 0 88 88 0 88
GoN Ref: Counterpart 0
2109008 UNFPA Code 0 5 5 0 5
2109011 UNICEF Code 0 54 54 0 54
2109024 WHO Code 0 29 29 0 29",0,,,88,,88,,,,0,88
"370020113 Recurrent 0 99 99 0 99
GoN Ref: Counterpart 0
2109024 WHO Code 0 99 99 0 99",0,,,99,,99,,,,0,99
BP Koirala Institute of Health Sciences,0,,,,,0,,2500,,2500,2500
Employment Promotion Program,0,391,,3293,,3684,,,,0,3684
"371001013 Recurrent 0 379 3212 3591 0 3591
GoN Ref: Counterpart 0
2223002 Switzerland - SDC Code 0 379 3212 3591 0 3591
371001014 Capital 0 12 81 93 0 93
GoN Ref: Counterpart 0",0,379,,3212,,3591,,,,0,3591
18,,,,,,,,,,,
