0,1,2,3,4,5,6,7,8,9,10,11
12,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो (cid:14)(cid:14)ववककाासस
ससंकंकेेतत",ललै(cid:9)ै(cid:9)गगंकंक ससंकंकेेतत
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"550044001100004433 चचााललुु 33,,3344 66,,5500 66,,5500 66,,5500 00 00",,,,,,,,,,,
"5500440011000055 (cid:105)(cid:105)ाा(cid:61)(cid:61)ससेलेल(cid:60)(cid:60) ऋऋणण 77 22,,0000 5500 5500 00 00 P11 00 33",,,,,,,,,,,
"550044001100005533 चचााललुु 77 22,,0000 5500 5500 00 00",,,,,,,,,,,
"5500440011001100 थथपप (cid:50)(cid:50)ययवव(cid:96)(cid:96)थथाा 8833,,1155 33,,2255,,0000 22,,3388,,0000 22,,3388,,0000 00 00 P11 00 33",,,,,,,,,,,
"550044001100110033 चचााललुु 8833,,1155 33,,2255,,0000 22,,3388,,0000 22,,3388,,0000 00 00",,,,,,,,,,,
"6600220000000011 दद(cid:70)(cid:70)डड जज(cid:58)(cid:58)ररववााननाा (cid:14)(cid:14)फफतताा(cid:4) (cid:4) ((अअददााललततहह(cid:77)(cid:77)ककोो घघररौौटट(cid:60)(cid:60) (cid:14)(cid:14)फफतताा(cid:4) (cid:4) ससममेतेत )) 00 22,,9955 1122,,0000 1122,,0000 00 00 P11 00 33",,,,,,,,,,,
"660022000000001133 चचााललुु 00 22,,9955 1122,,0000 1122,,0000 00 00",,,,,,,,,,,
"5500220000000011 रराा(cid:14)(cid:14)(cid:57)(cid:57)यय बबचचतत पप(cid:92)(cid:92) 11,,6644,,2244 44,,0011,,0000 22,,8899,,0000 22,,8899,,0000 00 00 P11 00 33",,,,,,,,,,,
"550022000000001155 (cid:14)(cid:14)वव(cid:62)(cid:62)ीीयय (cid:50)(cid:50)ययवव(cid:96)(cid:96)थथाा 11,,6644,,2244 44,,0011,,0000 22,,8899,,0000 22,,8899,,0000 00 00",,,,,,,,,,,
"5500220000000022 (cid:14)(cid:14)ववककाासस ऋऋणण 9999,,1144,,0000 11,,0000,,0000,,0000 11,,0033,,0000,,0000 11,,0033,,0000,,0000 00 00 P11 00 33",,,,,,,,,,,
"550022000000002255 (cid:14)(cid:14)वव(cid:62)(cid:62)ीीयय (cid:50)(cid:50)ययवव(cid:96)(cid:96)थथाा 9999,,1144,,0000 11,,0000,,0000,,0000 11,,0033,,0000,,0000 11,,0033,,0000,,0000 00 00",,,,,,,,,,,
"5500220000000033 (cid:98)(cid:98)ेेजजरर(cid:60)(cid:60) (cid:9)(cid:9)बबलल 11,,4433,,1122,,0033 11,,4400,,9944,,8888 11,,4400,,0000,,0000 11,,4400,,0000,,0000 00 00 P11 00 33",,,,,,,,,,,
"550022000000003355 (cid:14)(cid:14)वव(cid:62)(cid:62)ीीयय (cid:50)(cid:50)ययवव(cid:96)(cid:96)थथाा 11,,4433,,1122,,0033 11,,4400,,9944,,8888 11,,4400,,0000,,0000 11,,4400,,0000,,0000 00 00",,,,,,,,,,,
"5500330000000011 एएििशशययाालल(cid:60)(cid:60) (cid:14)(cid:14)ववककाासस बब(cid:99)क(cid:99)क 1155,,3366,,9933 1166,,0000,,0000 2222,,0000,,0000 2222,,0000,,0000 00 00 P11 00 33",,,,,,,,,,,
"550033000000001155 (cid:14)(cid:14)वव(cid:62)(cid:62)ीीयय (cid:50)(cid:50)ययवव(cid:96)(cid:96)थथाा 1155,,3366,,9933 1166,,0000,,0000 2222,,0000,,0000 2222,,0000,,0000 00 00",,,,,,,,,,,
"5500330000000022 अअ(cid:61)(cid:61)ततरराा(cid:4)(cid:14)(cid:4)(cid:14)(cid:57)(cid:57)यय (cid:14)(cid:14)ववककाासस ससं(cid:96)ं(cid:96)थथाा 1177,,4444,,0066 1166,,5500,,0000 2233,,0000,,0000 2233,,0000,,0000 00 00 P11 00 33",,,,,,,,,,,
"550033000000002255 (cid:14)(cid:14)वव(cid:62)(cid:62)ीीयय (cid:50)(cid:50)ययवव(cid:96)(cid:96)थथाा 1177,,4444,,0066 1166,,5500,,0000 2233,,0000,,0000 2233,,0000,,0000 00 00",,,,,,,,,,,
"5500330000000033 ओओपपेकेक ऋऋणण 11,,0000,,1177 11,,6600,,0000 11,,6600,,0000 11,,6600,,0000 00 00 P11 00 33",,,,,,,,,,,
"550033000000003355 (cid:14)(cid:14)वव(cid:62)(cid:62)ीीयय (cid:50)(cid:50)ययवव(cid:96)(cid:96)थथाा 11,,0000,,1177 11,,6600,,0000 11,,6600,,0000 11,,6600,,0000 00 00",,,,,,,,,,,
