0,1,2,3,4,5,6,7,8,9,10,11
134,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"330088002211001144 पपजँजँुु ीीगगतत 77,,8866 77,,8866 00 00 00 00",,,,,,,,,,,
"3300880022110022 जजललववाायय ुु(cid:32)(cid:32)ककोोपप ससमम(cid:94)(cid:94)ुुथथाानन (cid:9)(cid:9)ननममाा(cid:4)ण(cid:4)ण आआययोोजजननाा 11,,0077 22,,3344 00 00 00 00 P1 1133 22",,,,,,,,,,,
330088002211002233 चचााललुु 2233 2288 00 00 00 00,,,,,,,,,,,
"330088002211002244 पपजँजँुु ीीगगतत 8844 22,,0066 00 00 00 00",,,,,,,,,,,
"3300880033001111 जजलल(cid:6)(cid:6)ोोतत ततथथाा (cid:9)(cid:9)ससंचंचााइइ (cid:14)(cid:14)ववभभाागग 1100,,6699 1111,,5555 3355,,2255 3355,,2255 00 00 P1 22 22",,,,,,,,,,,
"330088003300111133 चचााललुु 1100,,6611 1111,,4411 1111,,2222 1111,,2222 00 00",,,,,,,,,,,
