0,1,2,3,4,5,6,7,8,9,10,11
115,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"330077002211002244 पपजँजँुु ीीगगतत 2288 11,,5588 4455 4455 00 00",,,,,,,,,,,
"3300770022110033 भभ-ू-ूववै(cid:131)ै(cid:131)ाा(cid:9)(cid:9)ननकक ससभभ(cid:104)(cid:96)(cid:104)(cid:96)णण ततथथाा अअननससुु (cid:66)(cid:66)धधाानन आआययोोजजननाा 11,,1177 22,,5522 11,,5566 11,,5566 00 00 P1 99 11",,,,,,,,,,,
"330077002211003333 चचााललुु 8877 9955 11,,0077 11,,0077 00 00",,,,,,,,,,,
"330077002211003344 पपजँजँुु ीीगगतत 3300 11,,5577 4499 4499 00 00",,,,,,,,,,,
"3300770033001111 ननेपेपाालल गगणणुु (cid:52)(cid:52)ततरर ततथथाा ननाापपततौौलल (cid:14)(cid:14)ववभभाागग 1100,,5566 1166,,4400 1188,,8855 1166,,8899 11,,9966 00 P1 99 33",,,,,,,,,,,
"330077003300111133 चचााललुु 99,,1166 1122,,4444 1155,,1133 1133,,2222 11,,9911 00",,,,,,,,,,,
