0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2223002 Switzerland - SDC Code 0 66 66 0 66
2229001 EU - General Code 0 3 3 0 3",,,,,,,,,,,
"801011323 Recurrent 0 3 73 76 147 147 223
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 73 73 147 147 220
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,73,,,76,,147,,147,223
"801011333 Recurrent 0 3 76 79 154 154 233
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 76 76 154 154 230
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,76,,,79,,154,,154,233
"801011343 Recurrent 0 3 68 71 139 139 210
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 68 68 139 139 207
Code 0
2229001 EU - General Code 0 3 3 0 3
2301001 GEFMAT- General Code 0 0 0 0",0,3,68,,,71,,139,,139,210
"801011353 Recurrent 0 3 93 96 188 188 284
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 93 93 188 188 281
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,93,,,96,,188,,188,284
"801011363 Recurrent 0 3 55 58 110 110 168
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 55 55 110 110 165
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,55,,,58,,110,,110,168
"801011373 Recurrent 0 3 71 74 145 145 219
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 71 71 145 145 216
Code 0",0,3,71,,,74,,145,,145,219
31,,,,,,,,,,,
