0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 3 3 0 3,,,,,,,,,,,
"801033713 Recurrent 0 3 54 57 109 109 166
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 54 54 109 109 163
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,54,,,57,,109,,109,166
"801033723 Recurrent 0 17 56 73 114 114 187
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 56 56 114 114 170
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,56,,,73,,114,,114,187
"801033733 Recurrent 0 37 61 98 123 123 221
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 61 61 123 123 184
Code 0
2229001 EU - General Code 0 37 37 0 37",0,37,61,,,98,,123,,123,221
"801033743 Recurrent 0 30 61 91 122 122 213
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 61 61 122 122 183
Code 0
2229001 EU - General Code 0 30 30 0 30",0,30,61,,,91,,122,,122,213
"801040113 Recurrent 0 3 322 325 12889 12889 13214
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 2992 2992 2992
2103001 IDA - General Code 0 0 9247 9247 9247
2116001 School Education Sector Plan (SESP)- Pool Fund 322 322 650 650 972
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,322,,,325,,12889,,12889,13214
"801041013 Recurrent 0 17 88 105 347 347 452
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 170 170 170",0,17,88,,,105,,347,,347,452
90,,,,,,,,,,,
